"Time (s)";"Gyroscope x (rad/s)";"Gyroscope y (rad/s)";"Gyroscope z (rad/s)"
1.211543313E1;-8.808417320E-1;-7.692093849E-1;-2.516690791E-1
1.211788084E1;-1.028666735E0;-6.995728016E-1;-3.579564989E-1
1.212032943E1;-1.132510781E0;-6.091674566E-1;-4.679090083E-1
1.212277875E1;-1.187487125E0;-4.967715442E-1;-5.766398311E-1
1.212522724E1;-1.185043693E0;-3.721587062E-1;-6.817055345E-1
1.212767495E1;-1.127624035E0;-2.365505993E-1;-7.831062078E-1
1.213012354E1;-1.015228152E0;-1.070509851E-1;-8.808417320E-1
1.213257287E1;-8.564078808E-1;-1.985253533E-3;-9.639169574E-1
1.213502136E1;-6.584933400E-1;6.154286116E-2;-1.028666735E0
1.213746907E1;-4.385883212E-1;8.108997345E-2;-1.062874198E0
1.213991766E1;-2.101314515E-1;5.909947306E-2;-1.078756213E0
1.214236698E1;1.466033421E-2;1.756185852E-2;-1.073869467E0
1.214481547E1;2.247917950E-1;-2.153236605E-2;-1.059209108E0
1.214726318E1;4.129327536E-1;-3.863608837E-2;-1.038440347E0
1.214971177E1;5.803049207E-1;-2.031067200E-2;-1.005454540E0
1.215216110E1;7.293516397E-1;2.244863659E-2;-9.626953006E-1
1.215460959E1;8.625163436E-1;7.864658535E-2;-9.040539265E-1
1.215705729E1;9.663603902E-1;1.336228400E-1;-8.258655071E-1
1.215950589E1;1.044548869E0;1.812689304E-1;-7.305732965E-1
1.216195521E1;1.088529825E0;2.142546773E-1;-6.132906675E-1
1.216440375E1;1.097081661E0;2.105895877E-1;-4.752391577E-1
1.216685141E1;1.073869467E0;1.714953631E-1;-3.176405728E-1
1.216930000E1;1.026223421E0;1.275143623E-1;-1.356080920E-1
1.217174932E1;9.993461370E-1;7.864658535E-2;5.986303091E-2
1.217419787E1;9.504783154E-1;4.566083103E-2;2.626643181E-1
1.217664552E1;9.199360013E-1;2.122694254E-2;4.789042473E-1
1.217909412E1;9.089407325E-1;9.009997360E-3;6.804838181E-1
1.218154344E1;9.089407325E-1;4.123218823E-3;8.588512540E-1
1.218399198E1;9.199360013E-1;4.123218823E-3;1.006676316E0
1.218643964E1;9.333745837E-1;1.389677543E-2;1.112963676E0
1.218888823E1;9.407047629E-1;2.855710872E-2;1.185043693E0
1.219133756E1;9.358180165E-1;4.932591692E-2;1.229024649E0
1.219378610E1;9.174925685E-1;6.642963737E-2;1.244906664E0
1.219623375E1;8.857285380E-1;8.108997345E-2;1.258345366E0
1.219868235E1;8.429692388E-1;9.452861547E-2;1.270562291E0
1.220113167E1;7.892146707E-1;1.055238619E-1;1.285222650E0
1.220358021E1;7.256865501E-1;1.043021679E-1;1.307213187E0
1.220602787E1;6.597150564E-1;8.964183182E-2;1.331647038E0
1.220847646E1;5.925218463E-1;5.176930502E-2;1.352415800E0
1.221092578E1;4.996730685E-1;-4.428642802E-3;1.376849771E0
1.221337432E1;4.544703662E-1;-8.872556686E-2;1.387844920E0
1.221582198E1;4.275930822E-1;-1.864611208E-1;1.385401607E0
1.221827058E1;3.933856487E-1;-3.135173619E-1;1.368297815E0
1.222071990E1;3.762819171E-1;-4.515688419E-1;1.341420531E0
1.222316844E1;3.762819171E-1;-5.896202922E-1;1.292552829E0
1.222561610E1;3.897205591E-1;-7.154548764E-1;1.227802992E0
1.222806469E1;4.104893506E-1;-8.217422962E-1;1.152057886E0
1.223051401E1;4.337015450E-1;-8.950439692E-1;1.060430884E0
1.223296256E1;4.618005157E-1;-9.194778204E-1;9.639169574E-1
1.223541021E1;4.960079789E-1;-9.035958052E-1;8.661814332E-1
1.223785880E1;5.253286362E-1;-8.364025950E-1;7.782194018E-1
1.224030813E1;5.509842038E-1;-7.423321605E-1;7.049177289E-1
1.224275667E1;5.729747415E-1;-6.213843822E-1;6.450546980E-1
1.224520433E1;5.925218463E-1;-4.955498278E-1;5.961869359E-1
1.224765292E1;6.071822047E-1;-3.782671690E-1;5.570927262E-1
1.225010224E1;6.169557571E-1;-2.744231224E-1;5.241069198E-1
1.225255078E1;6.328377724E-1;-1.876828223E-1;4.984513521E-1
1.225499844E1;6.426113248E-1;-1.229330078E-1;4.740174711E-1
1.225744703E1;6.523848772E-1;-7.895200700E-2;4.508052766E-1
1.225989636E1;6.584933400E-1;-5.329642445E-2;4.275930822E-1
1.226234490E1;6.707102656E-1;-4.352286831E-2;4.019374847E-1
1.226479256E1;6.890357137E-1;-3.863608837E-2;3.775036037E-1
1.226724115E1;7.183563709E-1;-3.985778242E-2;3.579564989E-1
1.226969047E1;7.537854910E-1;-4.230117425E-2;3.408527672E-1
1.227213901E1;7.892146707E-1;-5.207473040E-2;3.298575282E-1
1.227458667E1;8.319739699E-1;-6.062658876E-2;3.286358118E-1
1.227703526E1;8.722898960E-1;-7.162184268E-2;3.286358118E-1
1.227948459E1;9.187142849E-1;-6.917845458E-2;3.310792148E-1
1.228193313E1;9.590302110E-1;-6.306997687E-2;3.408527672E-1
1.228438078E1;1.001789451E0;-4.840964451E-2;3.494046330E-1
1.228682938E1;1.035996914E0;-2.764083818E-2;3.591781855E-1
1.228927870E1;1.066539288E0;-3.206948051E-3;3.701734245E-1
1.229172724E1;1.090973258E0;2.489202656E-2;3.823903799E-1
1.229417490E1;1.109298587E0;5.421269313E-2;3.970507085E-1
1.229662349E1;1.125180602E0;8.108997345E-2;4.104893506E-1
1.229907282E1;1.138619304E0;1.030804738E-1;4.275930822E-1
1.230152136E1;1.142284393E0;1.152974218E-1;4.459185004E-1
1.230396906E1;1.147171140E0;1.250709742E-1;4.618005157E-1
1.230641761E1;1.141062737E0;1.238492802E-1;4.789042473E-1
1.230886693E1;1.134954214E0;1.189625040E-1;4.984513521E-1
1.231131547E1;1.123958945E0;1.043021679E-1;5.131117105E-1
1.231376318E1;1.114185452E0;8.597674966E-2;5.289937258E-1
1.231621172E1;1.104411840E0;6.276455522E-2;5.424323678E-1
1.231866104E1;1.089751482E0;3.710897267E-2;5.534276366E-1
1.232110959E1;1.077534556E0;5.344913341E-3;5.668662786E-1
1.232355729E1;1.065317631E0;-3.130592033E-2;5.790832043E-1
1.232600584E1;1.051878929E0;-6.673506647E-2;5.925218463E-1
1.232845516E1;1.043327093E0;-9.239064902E-2;6.071822047E-1
1.233090370E1;1.033553600E0;-1.156028435E-1;6.169557571E-1
1.233335141E1;1.029888511E0;-1.192679256E-1;6.267293096E-1
1.233579995E1;1.026223421E0;-1.192679256E-1;6.352811456E-1
1.233824927E1;1.018893242E0;-1.192679256E-1;6.438329816E-1
1.234069782E1;1.020114899E0;-1.143811494E-1;6.511631608E-1
1.234314552E1;1.020114899E0;-1.033858955E-1;6.560499668E-1
1.234559412E1;1.020114899E0;-9.116895497E-2;6.609367132E-1
1.234804344E1;1.021336675E0;-7.895200700E-2;6.682668924E-1
1.235049193E1;1.021336675E0;-6.184828654E-2;6.743753552E-1
1.235293964E1;1.022558331E0;-3.985778242E-2;6.804838181E-1
1.235538818E1;1.015228152E0;-1.664558798E-2;6.878139973E-1
1.235783756E1;1.011563063E0;7.788302377E-3;6.914790869E-1
1.236028604E1;1.007897973E0;3.100049868E-2;6.975875497E-1
1.236273375E1;1.000567794E0;5.054761097E-2;7.036960125E-1
1.236518229E1;9.944593310E-1;7.009471953E-2;7.061394453E-1
1.236763167E1;9.871291518E-1;8.597674966E-2;7.134696245E-1
1.237008016E1;9.761339426E-1;9.819369763E-2;7.171346545E-1
1.237252787E1;9.712471366E-1;1.165191159E-1;7.220214605E-1
1.237497646E1;9.651386738E-1;1.336228400E-1;7.269082665E-1
1.237742578E1;9.553651214E-1;1.470614821E-1;7.330167294E-1
1.237987427E1;9.480349422E-1;1.556133330E-1;7.366818190E-1
1.238232198E1;9.407047629E-1;1.678302884E-1;7.427902818E-1
1.238477058E1;9.333745837E-1;1.739387512E-1;7.501204610E-1
1.238721990E1;9.260444641E-1;1.776038408E-1;7.586722970E-1
1.238966844E1;9.199360013E-1;1.763821393E-1;7.684458494E-1
1.239211610E1;9.138274789E-1;1.776038408E-1;7.794411182E-1
1.239456469E1;9.028322697E-1;1.800472289E-1;7.879929543E-1
1.239701401E1;8.967237473E-1;1.788255423E-1;8.014315963E-1
1.239946250E1;8.832851648E-1;1.727170646E-1;8.136485219E-1
1.240191021E1;8.783983588E-1;1.678302884E-1;8.258655071E-1
1.240435881E1;8.722898960E-1;1.653869003E-1;8.393041492E-1
1.240680813E1;8.625163436E-1;1.556133330E-1;8.502993584E-1
1.240925662E1;8.527427912E-1;1.470614821E-1;8.612946272E-1
1.241170432E1;8.429692388E-1;1.409530044E-1;8.710681796E-1
1.241415292E1;8.356390595E-1;1.324011385E-1;8.796200752E-1
1.241660224E1;8.258655071E-1;1.299577504E-1;8.881719112E-1
1.241905078E1;8.173136115E-1;1.275143623E-1;8.942803741E-1
1.242149844E1;8.124268651E-1;1.250709742E-1;8.991671801E-1
1.242394703E1;8.050966859E-1;1.250709742E-1;9.052756429E-1
1.242639636E1;7.989882231E-1;1.238492802E-1;9.101623893E-1
1.242884490E1;7.916580439E-1;1.189625040E-1;9.126058221E-1
1.243129256E1;7.904363275E-1;1.177408099E-1;9.162709117E-1
1.243374115E1;7.855495811E-1;1.152974218E-1;9.199360013E-1
1.243619047E1;7.831062078E-1;1.079672500E-1;9.211576581E-1
1.243863901E1;7.806627750E-1;1.018587798E-1;9.223793745E-1
1.244108667E1;7.806627750E-1;9.575030953E-2;9.223793745E-1
1.244353526E1;7.782194018E-1;9.086353332E-2;9.236010313E-1
1.244598459E1;7.757760286E-1;8.964183182E-2;9.236010313E-1
1.244843313E1;7.733326554E-1;8.597674966E-2;9.223793745E-1
1.245088078E1;7.696675658E-1;8.719844371E-2;9.199360013E-1
1.245332938E1;7.684458494E-1;8.475505561E-2;9.187142849E-1
1.245577870E1;7.647807598E-1;8.597674966E-2;9.187142849E-1
1.245822724E1;7.635591030E-1;8.719844371E-2;9.162709117E-1
1.246067490E1;7.623373866E-1;8.475505561E-2;9.113841057E-1
1.246312349E1;7.598940134E-1;7.375980914E-2;9.089407325E-1
1.246557282E1;7.550072074E-1;5.909947306E-2;9.052756429E-1
1.246802136E1;7.525638342E-1;4.688252881E-2;9.028322697E-1
1.247046901E1;7.598940134E-1;3.222219273E-2;9.016105533E-1
1.247291761E1;7.574505806E-1;1.389677543E-2;8.955020905E-1
1.247536693E1;7.562289238E-1;-1.053711493E-2;8.918370008E-1
1.247781547E1;7.488987446E-1;-3.619270027E-2;8.857285380E-1
1.248026313E1;7.476770282E-1;-6.184828654E-2;8.771766424E-1
1.248271172E1;7.464553714E-1;-8.994726092E-2;8.698465228E-1
1.248516104E1;7.403468490E-1;-1.119377613E-1;8.649597168E-1
1.248760959E1;7.391251922E-1;-1.241547018E-1;8.600729704E-1
1.249005724E1;7.330167294E-1;-1.339282542E-1;8.551861644E-1
1.249250584E1;7.220214605E-1;-1.437018216E-1;8.539644480E-1
1.249495516E1;7.085828185E-1;-1.559187621E-1;8.539644480E-1
1.249740370E1;6.927008033E-1;-1.742441803E-1;8.502993584E-1
1.249985136E1;6.743753552E-1;-1.974563748E-1;8.502993584E-1
1.250229995E1;6.536065936E-1;-2.157817930E-1;8.441908956E-1
1.250474927E1;6.316160560E-1;-2.353289127E-1;8.393041492E-1
1.250719782E1;6.071822047E-1;-2.487675399E-1;8.307522535E-1
1.250964552E1;5.803049207E-1;-2.609844804E-1;8.246437907E-1
1.251209407E1;5.509842038E-1;-2.744231224E-1;8.148702383E-1
1.251454339E1;5.204418898E-1;-2.744231224E-1;8.063184023E-1
1.251699193E1;4.862344265E-1;-2.670929730E-1;7.953231335E-1
1.251943964E1;4.459185004E-1;-2.573194206E-1;7.843278646E-1
1.252188818E1;4.080459774E-1;-2.365505993E-1;7.708892226E-1
1.252433750E1;3.652866483E-1;-2.096733153E-1;7.586722970E-1
1.252678604E1;3.225273490E-1;-1.840177327E-1;7.427902818E-1
1.252923375E1;2.809897363E-1;-1.583621502E-1;7.244648337E-1
1.253168229E1;2.394521236E-1;-1.302631795E-1;7.073611021E-1
1.253413162E1;1.991362125E-1;-1.058292910E-1;6.902574301E-1
1.253658016E1;1.551551968E-1;-8.994726092E-2;6.707102656E-1
1.253902787E1;1.136175916E-1;-7.650861889E-2;6.511631608E-1
1.254147646E1;7.574506104E-2;-6.795676053E-2;6.316160560E-1
1.254392578E1;3.420744836E-2;-6.673506647E-2;6.145123243E-1
1.254637427E1;-8.551862091E-3;-7.162184268E-2;5.974085927E-1
1.254882198E1;-5.497625470E-2;-8.383878320E-2;5.778614879E-1
1.255127058E1;-1.014006436E-1;-9.483403713E-2;5.570927262E-1
1.255371990E1;-1.502684206E-1;-1.094943732E-1;5.375455618E-1
1.255616839E1;-1.979145110E-1;-1.180462316E-1;5.143333673E-1
1.255861610E1;-2.480039895E-1;-1.229330078E-1;4.898995161E-1
1.256106469E1;-2.993151546E-1;-1.204896197E-1;4.630222321E-1
1.256351401E1;-3.555130959E-1;-1.131594554E-1;4.361449480E-1
1.256596250E1;-4.129327536E-1;-9.849911928E-2;4.080459774E-1
1.256841021E1;-4.740174711E-1;-8.261708915E-2;3.811686933E-1
1.257085880E1;-5.314370990E-1;-6.795676053E-2;3.567348123E-1
1.257330813E1;-5.913001299E-1;-6.306997687E-2;3.274141252E-1
1.257575662E1;-6.450546980E-1;-6.673506647E-2;3.005368412E-1
1.257820433E1;-6.988092661E-1;-8.261708915E-2;2.663294077E-1
1.258065292E1;-7.415685654E-1;-1.094943732E-1;2.321219593E-1
1.258310224E1;-7.794411182E-1;-1.437018216E-1;1.979145110E-1
1.258555078E1;-8.136485219E-1;-1.852394342E-1;1.612636745E-1
1.258799844E1;-8.429692388E-1;-2.414373755E-1;1.258345395E-1
1.259044703E1;-8.735115528E-1;-3.025220931E-1;8.796200156E-2
1.259289636E1;-9.028322697E-1;-3.672719002E-1;4.764608666E-2
1.259534490E1;-9.345963001E-1;-4.369085133E-1;8.551862091E-3
1.259779256E1;-9.663603902E-1;-5.016583204E-1;-3.054236248E-2
1.260024115E1;-9.981244206E-1;-5.578562617E-1;-6.597150117E-2
1.260269047E1;-1.029888511E0;-6.006155610E-1;-9.895725548E-2
1.260513901E1;-1.064095974E0;-6.348230243E-1;-1.343863904E-1
1.260758667E1;-1.100746751E0;-6.519267559E-1;-1.698155403E-1
1.261003526E1;-1.137397647E0;-6.604785919E-1;-2.052446753E-1
1.261248459E1;-1.181378603E0;-6.568135023E-1;-2.394521236E-1
1.261493313E1;-1.227802992E0;-6.458182931E-1;-2.773246467E-1
1.261738078E1;-1.280335903E0;-6.274928451E-1;-3.164188862E-1
1.261982938E1;-1.330425382E0;-5.993938446E-1;-3.542914093E-1
1.262227870E1;-1.392731786E0;-5.737382770E-1;-3.958290219E-1
1.262472724E1;-1.456259847E0;-5.480827093E-1;-4.410317242E-1
1.262717490E1;-1.514901161E0;-5.212054253E-1;-4.862344265E-1
1.262962349E1;-1.585759521E0;-5.041016936E-1;-5.387672782E-1
1.263207282E1;-1.657839417E0;-4.992149174E-1;-5.925218463E-1
1.263452136E1;-1.729919434E0;-5.065450668E-1;-6.450546980E-1
1.263696901E1;-1.801999450E0;-5.309789777E-1;-7.000309825E-1
1.263941761E1;-1.874232054E0;-5.749599934E-1;-7.550072074E-1
1.264186693E1;-1.951198816E0;-6.433748603E-1;-8.050966859E-1
1.264431547E1;-2.033052444E0;-7.386670709E-1;-8.551861644E-1
1.264676313E1;-2.114905834E0;-8.535063267E-1;-8.979454637E-1
1.264921172E1;-2.204089642E0;-9.866710305E-1;-9.345963001E-1
1.265166104E1;-2.298160076E0;-1.139382839E0;-9.712471366E-1
1.265410959E1;-2.400782347E0;-1.296981454E0;-1.004232883E0
1.265655724E1;-2.510735035E0;-1.448471546E0;-1.032331824E0
1.265900584E1;-2.629239321E0;-1.596296549E0;-1.056765795E0
1.266145516E1;-2.751408815E0;-1.724574566E0;-1.075091124E0
1.266390370E1;-2.869913101E0;-1.835748672E0;-1.093416572E0
1.266635136E1;-2.990860939E0;-1.929819226E0;-1.112963676E0
1.266879995E1;-3.105700254E0;-2.009229422E0;-1.131289124E0
1.267124927E1;-3.213209391E0;-2.064205647E0;-1.152057886E0
1.267369782E1;-3.309723139E0;-2.099634647E0;-1.171604991E0
1.267614552E1;-3.396463394E0;-2.110630035E0;-1.191152096E0
1.267859406E1;-3.470986843E0;-2.094748020E0;-1.209477544E0
1.268104339E1;-3.534514904E0;-2.053210258E0;-1.225359559E0
1.268349193E1;-3.580939293E0;-1.986017108E0;-1.240019917E0
1.268593964E1;-3.606595039E0;-1.895611763E0;-1.247350097E0
1.268838818E1;-3.607816696E0;-1.785659194E0;-1.249793530E0
1.269083750E1;-3.583382845E0;-1.659824729E0;-1.249793530E0
1.269328604E1;-3.536958456E0;-1.529103398E0;-1.247350097E0
1.269573375E1;-3.473430157E0;-1.391051888E0;-1.243685007E0
1.269818229E1;-3.401350260E0;-1.244448543E0;-1.241241574E0
1.270063167E1;-3.328048468E0;-1.095401883E0;-1.240019917E0
1.270308016E1;-3.253525257E0;-9.390249252E-1;-1.237576604E0
1.270552787E1;-3.182667017E0;-7.887565494E-1;-1.240019917E0
1.270797646E1;-3.117917061E0;-6.421532035E-1;-1.243685007E0
1.271042578E1;-3.054389000E0;-5.041016936E-1;-1.249793530E0
1.271287427E1;-2.998191118E0;-3.904841244E-1;-1.262010455E0
1.271532198E1;-2.943214893E0;-2.976353168E-1;-1.280335903E0
1.271777058E1;-2.895568609E0;-2.279987335E-1;-1.304769754E0
1.272021990E1;-2.852809429E0;-1.876828223E-1;-1.335312128E0
1.272266839E1;-2.812493563E0;-1.669140160E-1;-1.364632726E0
1.272511610E1;-2.777064323E0;-1.546970755E-1;-1.387844920E0
1.272756469E1;-2.739191771E0;-1.510319859E-1;-1.407392025E0
1.273001401E1;-2.700097561E0;-1.534753740E-1;-1.418387294E0
1.273246250E1;-2.654894829E0;-1.632489264E-1;-1.423274159E0
1.273491021E1;-2.606027126E0;-1.840177327E-1;-1.424495816E0
1.273735881E1;-2.549829245E0;-2.170034945E-1;-1.425717473E0
1.273980813E1;-2.487522840E0;-2.670929730E-1;-1.429382563E0
1.274225667E1;-2.414221048E0;-3.342861533E-1;-1.434269309E0
1.274470432E1;-2.342141151E0;-4.283566475E-1;-1.439156175E0
1.274715292E1;-2.271282911E0;-5.468609929E-1;-1.447708011E0
1.274960224E1;-2.195537806E0;-6.775823236E-1;-1.455038190E0
1.275205078E1;-2.123457670E0;-8.168554902E-1;-1.462368369E0
1.275449844E1;-2.040382624E0;-9.549070001E-1;-1.463590026E0
1.275694703E1;-1.965859175E0;-1.100288630E0;-1.470920205E0
1.275939636E1;-1.886449099E0;-1.239561796E0;-1.477028728E0
1.276184490E1;-1.811772943E0;-1.383721709E0;-1.489245653E0
1.276429256E1;-1.734806180E0;-1.520551562E0;-1.499019146E0
1.276674115E1;-1.662726283E0;-1.657381296E0;-1.510014415E0
1.276919047E1;-1.593089700E0;-1.794211149E0;-1.518566251E0
1.277163901E1;-1.523453116E0;-1.932262540E0;-1.534448266E0
1.277408667E1;-1.461146593E0;-2.065427303E0;-1.553995371E0
1.277653526E1;-1.401283622E0;-2.191261768E0;-1.577207565E0
1.277898459E1;-1.342642307E0;-2.302588701E0;-1.601641536E0
1.278143313E1;-1.286444306E0;-2.399102688E0;-1.632183909E0
1.278388078E1;-1.236354828E0;-2.483399630E0;-1.666391373E0
1.278632938E1;-1.187487125E0;-2.554257870E0;-1.707928896E0
1.278877870E1;-1.142284393E0;-2.604347229E0;-1.750688195E0
1.279122724E1;-1.095860004E0;-2.639776468E0;-1.797112584E0
1.279367495E1;-1.056765795E0;-2.677649021E0;-1.843536973E0
1.279612349E1;-1.021336675E0;-2.698417664E0;-1.893626451E0
1.279857282E1;-9.859074950E-1;-2.709413052E0;-1.941272616E0
1.280102136E1;-9.480349422E-1;-2.711856365E0;-1.992583752E0
1.280346901E1;-9.126058221E-1;-2.715521574E0;-2.042673349E0
1.280591761E1;-8.783983588E-1;-2.716743231E0;-2.093984365E0
1.280836693E1;-8.393041492E-1;-2.722851753E0;-2.146517277E0
1.281081547E1;-8.026533127E-1;-2.737511873E0;-2.196606636E0
1.281326318E1;-7.611156702E-1;-2.761945963E0;-2.250361204E0
1.281571172E1;-7.195780873E-1;-2.802261829E0;-2.301672459E0
1.281816104E1;-6.743753552E-1;-2.852351189E0;-2.348096848E0
1.282060959E1;-6.267293096E-1;-2.917101145E0;-2.392077923E0
1.282305729E1;-5.778614879E-1;-2.994067907E0;-2.436211586E0
1.282550584E1;-5.265503526E-1;-3.074699640E0;-2.475305796E0
1.282795521E1;-4.776825607E-1;-3.161439896E0;-2.510735035E0
1.283040370E1;-4.288147688E-1;-3.249402046E0;-2.544942379E0
1.283285141E1;-3.811686933E-1;-3.333698988E0;-2.569376230E0
1.283529995E1;-3.323009014E-1;-3.414330721E0;-2.591366768E0
1.283774927E1;-2.870981991E-1;-3.496184349E0;-2.606027126E0
1.284019782E1;-2.418955117E-1;-3.570707560E0;-2.619465828E0
1.284264552E1;-1.954711229E-1;-3.640344143E0;-2.623130798E0
1.284509412E1;-1.478250325E-1;-3.707537413E0;-2.620687485E0
1.284754344E1;-1.038440317E-1;-3.767400503E0;-2.614578962E0
1.284999193E1;-5.864133686E-2;-3.822376728E0;-2.601140261E0
1.285243964E1;-1.588202827E-2;-3.870022774E0;-2.581593275E0
1.285488823E1;2.809897438E-2;-3.907895327E0;-2.560824394E0
1.285733756E1;6.230641901E-2;-3.943324566E0;-2.533947229E0
1.285978604E1;1.026223376E-1;-3.971423388E0;-2.507069826E0
1.286223375E1;1.392731816E-1;-3.995857239E0;-2.476527452E0
1.286468235E1;1.747023165E-1;-4.016626358E0;-2.444763422E0
1.286713167E1;2.089097649E-1;-4.028842926E0;-2.411777735E0
1.286958021E1;2.455606014E-1;-4.039838314E0;-2.381082535E0
1.287202787E1;2.748812735E-1;-4.039838314E0;-2.350540161E0
1.287447646E1;3.066453338E-1;-4.037395000E0;-2.321219683E0
1.287692578E1;3.408527672E-1;-4.032508373E0;-2.294342279E0
1.287937432E1;3.713951409E-1;-4.021512985E0;-2.265021563E0
1.288182198E1;4.056025743E-1;-4.010517597E0;-2.235701084E0
1.288427058E1;4.398100376E-1;-3.997079134E0;-2.205158710E0
1.288671990E1;4.727957845E-1;-3.978753567E0;-2.180724621E0
1.288916844E1;5.033381581E-1;-3.956763029E0;-2.153847456E0
1.289161610E1;5.338805318E-1;-3.942102671E0;-2.126970053E0
1.289406469E1;5.656445622E-1;-3.920112371E0;-2.100092888E0
1.289651401E1;5.974085927E-1;-3.900565147E0;-2.073215485E0
1.289896256E1;6.291726828E-1;-3.879796267E0;-2.045116663E0
1.290141021E1;6.621584296E-1;-3.863914251E0;-2.020682812E0
1.290385880E1;6.939224601E-1;-3.844367266E0;-1.991362095E0
1.290630813E1;7.293516397E-1;-3.827263594E0;-1.964484811E0
1.290875667E1;7.660024762E-1;-3.808938026E0;-1.933942437E0
1.291120432E1;8.038749695E-1;-3.790612698E0;-1.899734974E0
1.291365292E1;8.441908956E-1;-3.768622160E0;-1.869192600E0
1.291610224E1;8.857285380E-1;-3.749074936E0;-1.836206913E0
1.291855078E1;9.321529269E-1;-3.719754457E0;-1.801999450E0
1.292099844E1;9.810206890E-1;-3.691655397E0;-1.772678733E0
1.292344703E1;1.026223421E0;-3.662334681E0;-1.743358135E0
1.292589636E1;1.077534556E0;-3.629348993E0;-1.714037418E0
1.292834490E1;1.131289124E0;-3.595141649E0;-1.685938478E0
1.293079261E1;1.181378603E0;-3.569485903E0;-1.659061193E0
1.293324115E1;1.230246425E0;-3.543830395E0;-1.634627223E0
1.293569047E1;1.280335903E0;-3.519396544E0;-1.612636805E0
1.293813901E1;1.332868695E0;-3.491297483E0;-1.590646267E0
1.294058672E1;1.379293084E0;-3.472972155E0;-1.571099162E0
1.294303526E1;1.425717473E0;-3.458311796E0;-1.551552057E0
1.294548459E1;1.467255116E0;-3.452203274E0;-1.533226609E0
1.294793313E1;1.513679504E0;-3.437542915E0;-1.511236072E0
1.295038084E1;1.552773714E0;-3.433877945E0;-1.491688967E0
1.295282938E1;1.586981177E0;-3.432656288E0;-1.470920205E0
1.295527875E1;1.618745208E0;-3.435099602E0;-1.450151443E0
1.295772724E1;1.648065925E0;-3.442429781E0;-1.429382563E0
1.296017495E1;1.677386522E0;-3.446094751E0;-1.406170368E0
1.296262354E1;1.698155403E0;-3.458311796E0;-1.381736517E0
1.296507287E1;1.716480851E0;-3.469306946E0;-1.357302666E0
1.296752136E1;1.736027956E0;-3.477858782E0;-1.326760292E0
1.296996906E1;1.750688195E0;-3.487632513E0;-1.292552829E0
1.297241766E1;1.770235300E0;-3.492519140E0;-1.254680276E0
1.297486698E1;1.787339091E0;-3.494962692E0;-1.213142633E0
1.297731552E1;1.805664539E0;-3.493740797E0;-1.171604991E0
1.297976318E1;1.828876734E0;-3.487632513E0;-1.127624035E0
1.298221177E1;1.853310585E0;-3.475415468E0;-1.081199646E0
1.298466110E1;1.878966212E0;-3.457090139E0;-1.035996914E0
1.298710959E1;1.907065153E0;-3.442429781E0;-9.920159578E-1
1.298955729E1;1.940050840E0;-3.419217587E0;-9.443698525E-1
1.299200589E1;1.973036647E0;-3.393561840E0;-8.955020905E-1
1.299445521E1;2.002357244E0;-3.367906332E0;-8.466343284E-1
1.299690375E1;2.034121275E0;-3.344694138E0;-7.977665067E-1
1.299935141E1;2.065885544E0;-3.319038630E0;-7.488987446E-1
1.300180000E1;2.095206022E0;-3.293382883E0;-7.000309825E-1
1.300424932E1;2.123305082E0;-3.268949032E0;-6.511631608E-1
1.300669787E1;2.151404142E0;-3.244515181E0;-6.035171151E-1
