"Time (s)";"X (rad/s)";"Y (rad/s)";"Z (rad/s)"
6.161897396E1;-1.386271119E0;-2.500506878E0;-1.057516217E0
6.162900596E1;-1.395935535E0;-2.487516880E0;-1.033538461E0
6.163903796E1;-1.361285567E0;-2.303061962E0;-1.018107891E0
6.164906896E1;-1.355209231E0;-2.089870453E0;-9.317839146E-1
6.165910096E1;-1.314649343E0;-1.904452682E0;-7.490632534E-1
6.166913296E1;-1.278801799E0;-1.652980566E0;-5.384690166E-1
6.167916496E1;-1.300887108E0;-1.391428351E0;-3.077365458E-1
6.168919696E1;-1.363986969E0;-1.001217484E0;-9.653535485E-2
6.169922896E1;-1.477944255E0;-4.712943137E-1;1.813835353E-1
6.170926096E1;-1.613168716E0;1.374344975E-1;4.597424567E-1
6.171929296E1;-1.707267761E0;7.112296820E-1;7.280937433E-1
6.172932496E1;-1.757195115E0;1.051579833E0;8.407601118E-1
6.173935596E1;-1.779332876E0;1.220978618E0;8.055279851E-1
6.174938796E1;-1.745784044E0;1.174303293E0;6.789942980E-1
6.175941996E1;-1.643315315E0;9.798222780E-1;4.753378332E-1
6.176945196E1;-1.507056832E0;7.633261681E-1;1.518729627E-1
6.177948396E1;-1.393706441E0;5.273690820E-1;-1.070050895E-1
6.178951596E1;-1.283577800E0;1.529155970E-1;-2.947619259E-1
6.179954796E1;-1.133939743E0;-1.691635251E-1;-3.314447999E-1
6.180957996E1;-1.013612032E0;-3.075938225E-1;-2.529414892E-1
6.181961096E1;-8.836151958E-1;-3.398824036E-1;-1.580626667E-1
6.182964296E1;-7.411957383E-1;-4.188184738E-1;-6.024128757E-3
6.183967496E1;-6.250222921E-1;-6.027316451E-1;9.685153514E-2
6.184970696E1;-5.617165565E-1;-8.853803873E-1;1.840649992E-1
6.185973896E1;-3.714473844E-1;-1.120285749E0;1.716987044E-1
6.186977096E1;-1.531552672E-1;-1.369823456E0;4.515513405E-2
6.187980296E1;-6.321199238E-3;-1.506425858E0;-9.922207147E-2
6.188983496E1;2.741189897E-1;-1.339346051E0;-2.274522185E-1
6.189986696E1;5.016890764E-1;-1.068744421E0;-3.771386743E-1
6.190989796E1;6.841371655E-1;-7.156286240E-1;-4.666006565E-1
6.191992996E1;8.113682270E-1;-3.196126521E-1;-4.609798789E-1
6.192996196E1;8.264488578E-1;-2.621458471E-2;-4.233824313E-1
6.193999396E1;7.440205216E-1;4.071354493E-2;-3.853983283E-1
6.195002596E1;5.348563790E-1;-6.278914958E-2;-3.489747941E-1
6.196005796E1;2.278984189E-1;-1.849206835E-1;-3.068677187E-1
6.197008996E1;-1.257315576E-1;-3.131726682E-1;-3.214634359E-1
6.198012196E1;-5.660935640E-1;-3.459960520E-1;-2.534527779E-1
6.199015296E1;-8.244569302E-1;-4.862402380E-1;-2.291314751E-1
6.200018496E1;-9.793675542E-1;-5.704033971E-1;-1.827052534E-1
6.201021696E1;-8.867047429E-1;-4.093474150E-1;1.449282765E-1
6.202024896E1;-5.446032882E-1;-1.503529400E-1;3.931384981E-1
6.203028096E1;-1.775022447E-1;2.911828645E-2;4.518699944E-1
6.204031296E1;1.850626320E-1;1.975520402E-1;4.706676304E-1
6.205034496E1;2.657817006E-1;2.200229913E-1;4.613766670E-1
6.206037696E1;-2.678072080E-2;-2.759800293E-3;4.123222232E-1
6.207040896E1;-5.728161335E-1;-5.489869118E-1;3.319285810E-1
6.208043996E1;-1.171348095E0;-1.027433038E0;2.060847580E-1
6.209047196E1;-1.603072047E0;-9.063492417E-1;5.305300001E-4
6.210050396E1;-1.714535475E0;-6.286252141E-1;-2.566187084E-1
6.211053596E1;-1.487972617E0;-6.047086716E-1;-5.392498374E-1
6.212056796E1;-9.639573097E-1;-6.656333208E-1;-6.149966121E-1
6.213059996E1;-2.648607790E-1;-6.220672131E-1;-5.315738916E-1
6.214063196E1;4.345153868E-1;-5.699247122E-1;-2.644931078E-1
6.215066396E1;1.076975822E0;-6.583206058E-1;3.539987281E-2
6.216069496E1;1.408401966E0;-7.463491559E-1;1.500723660E-1
6.217072696E1;1.465950131E0;-5.157782435E-1;1.900597215E-1
6.218075896E1;1.249983311E0;-1.968463510E-1;3.352635205E-1
6.219079096E1;9.796998501E-1;1.444316208E-1;5.524944067E-1
6.220082296E1;9.689039588E-1;3.465698659E-1;6.743450165E-1
6.221085496E1;1.119938135E0;2.209253907E-1;8.236567378E-1
6.222088696E1;1.322728515E0;-4.533112794E-2;9.679955244E-1
6.223091896E1;1.513693690E0;-2.066052407E-1;9.845699668E-1
6.224095096E1;1.602240324E0;-2.141777873E-1;8.398695588E-1
6.225098196E1;1.628811479E0;-2.265074253E-1;5.602738261E-1
6.226101396E1;1.688469768E0;-1.649404168E-1;3.202895224E-1
6.227104596E1;1.772235274E0;3.912084550E-2;1.335771680E-1
6.228107796E1;1.849255323E0;3.250160813E-1;-7.447170466E-2
6.229110996E1;1.903692961E0;5.909923911E-1;-2.451608926E-1
6.230114196E1;1.931704402E0;7.420605421E-1;-3.808327615E-1
6.231117396E1;1.859870911E0;7.757412791E-1;-4.749352932E-1
6.232120646E1;1.660824180E0;7.811803818E-1;-4.921199381E-1
6.233123746E1;1.339940190E0;8.662331700E-1;-4.830470681E-1
6.234126946E1;9.843984842E-1;1.160292387E0;-4.783277214E-1
6.235130146E1;7.174307108E-1;1.596797705E0;-4.309109449E-1
6.236133346E1;6.220712662E-1;1.929103017E0;-3.820074201E-1
6.237136546E1;7.026854157E-1;1.978096128E0;-2.824858725E-1
6.238139746E1;9.008803964E-1;1.763481259E0;-2.125495076E-1
6.239142946E1;1.156204581E0;1.480849028E0;-1.608559489E-1
6.240146146E1;1.361871123E0;1.136216521E0;-4.840781912E-2
6.241149346E1;1.497388721E0;8.294343948E-1;9.763114154E-2
6.242152446E1;1.552602291E0;6.275696754E-1;2.577005923E-1
6.243155646E1;1.445056081E0;6.251355410E-1;4.071521163E-1
6.244158846E1;1.137497544E0;8.006848693E-1;5.588945746E-1
6.245162046E1;7.391555309E-1;1.047741055E0;7.082126737E-1
6.246165246E1;4.350008070E-1;1.311117768E0;8.002216816E-1
6.247168446E1;3.406450152E-1;1.411960006E0;8.132274747E-1
6.248171646E1;3.995111883E-1;1.223155379E0;7.741134763E-1
6.249174846E1;4.836431146E-1;9.021008611E-1;6.777387261E-1
6.250177946E1;4.905307293E-1;6.318860054E-1;5.322262645E-1
6.251181146E1;4.716870189E-1;4.192757607E-1;3.771383762E-1
6.252184346E1;4.722571969E-1;1.915259510E-1;2.645612359E-1
6.253187546E1;5.011602044E-1;-1.118041053E-1;2.113760412E-1
6.254190746E1;3.776612580E-1;-2.704097331E-1;1.201678216E-1
6.255193946E1;1.445526481E-1;-1.366117299E-1;-4.326321650E-4
6.256197146E1;-3.296902031E-2;1.624835134E-1;-6.881136447E-2
6.257200346E1;-1.163001359E-1;4.919727445E-1;-8.177030087E-2
6.258203546E1;-1.403101534E-1;7.280029058E-1;-5.485620722E-2
6.259206646E1;-1.302151680E-1;8.569470644E-1;8.368565701E-3
6.260209846E1;-9.395612031E-2;9.578669667E-1;6.059241667E-2
6.261213046E1;-7.754492015E-2;1.011595726E0;8.037863672E-2
6.262216246E1;-1.320370287E-1;9.742949605E-1;4.892151430E-2
6.263219446E1;-2.266948372E-1;8.642190695E-1;-8.182132244E-2
6.264222646E1;-2.715676129E-1;7.189762592E-1;-3.185653985E-1
6.265225846E1;-3.203396797E-1;4.988270998E-1;-5.503194928E-1
6.266229046E1;-4.298428893E-1;2.598588765E-1;-7.355844975E-1
6.267232146E1;-6.431500912E-1;1.439905539E-2;-8.530014157E-1
6.268235346E1;-8.774870634E-1;-2.653613985E-1;-9.122405052E-1
6.269238546E1;-1.086637020E0;-7.234693170E-1;-9.438301325E-1
6.270241746E1;-1.278435707E0;-1.326894045E0;-9.675978422E-1
6.271244946E1;-1.418589830E0;-1.925923109E0;-9.994634390E-1
6.272248146E1;-1.448791385E0;-2.304553747E0;-1.056294203E0
6.273251346E1;-1.371963739E0;-2.389942646E0;-1.123700142E0
6.274254546E1;-1.319044590E0;-2.269605875E0;-1.188263655E0
6.275257746E1;-1.324881673E0;-1.984781742E0;-1.134100318E0
6.276260846E1;-1.347532511E0;-1.675346851E0;-9.040057063E-1
6.277264046E1;-1.299286962E0;-1.553663015E0;-5.821658969E-1
6.278267246E1;-1.172740579E0;-1.555532575E0;-2.733636200E-1
6.279270446E1;-1.173839211E0;-1.369804025E0;-4.705350101E-2
6.280273646E1;-1.329410434E0;-8.624745607E-1;1.833948493E-1
6.281276846E1;-1.531520963E0;-1.019258350E-1;4.610531032E-1
6.282280046E1;-1.718852758E0;7.830501199E-1;5.235121846E-1
6.283283246E1;-1.847777247E0;1.383823276E0;5.608987212E-1
6.284286346E1;-1.867533326E0;1.560546398E0;5.506446958E-1
6.285289546E1;-1.769113541E0;1.245785356E0;4.496728182E-1
6.286292746E1;-1.545773983E0;6.067253947E-1;2.989125848E-1
6.287295946E1;-1.313176394E0;-8.057320490E-3;4.209411517E-2
6.288299146E1;-1.151412010E0;-4.258168936E-1;-1.836980432E-1
6.289302346E1;-1.040136337E0;-7.688813210E-1;-2.502192557E-1
6.290305546E1;-9.407016039E-1;-1.004189372E0;-3.058132231E-1
6.291308746E1;-8.481506109E-1;-1.065737963E0;-3.038595319E-1
6.292311946E1;-7.479255795E-1;-1.013079286E0;-2.168280929E-1
6.293315046E1;-6.153832674E-1;-9.450487494E-1;-1.153949499E-1
6.294318246E1;-4.721106887E-1;-9.981982112E-1;-1.159947272E-2
6.295321446E1;-3.175205886E-1;-1.267498374E0;3.203162923E-2
6.296324646E1;-1.167179421E-1;-1.617815852E0;3.874095529E-2
6.297327846E1;1.498458385E-1;-1.827760577E0;-4.292531405E-3
6.298331046E1;4.306831956E-1;-1.842408419E0;-1.179569438E-1
6.299334246E1;6.399290562E-1;-1.681272268E0;-2.937050760E-1
6.300337446E1;7.700595856E-1;-1.398221374E0;-4.268289804E-1
6.301340546E1;8.673419356E-1;-1.056831241E0;-4.509596229E-1
6.302343746E1;8.660830855E-1;-7.944836617E-1;-3.916536868E-1
6.303346946E1;7.923385501E-1;-5.964846015E-1;-3.185754716E-1
6.304350146E1;6.818777323E-1;-5.134076476E-1;-2.758426964E-1
6.305353346E1;5.074646473E-1;-5.369204283E-1;-2.897984385E-1
6.306356546E1;2.788318992E-1;-5.745493770E-1;-3.362420499E-1
6.307359746E1;6.654572487E-2;-6.497770548E-1;-3.609705865E-1
6.308362946E1;-2.081372738E-1;-7.432507277E-1;-3.958482146E-1
6.309366046E1;-5.914969444E-1;-7.317711711E-1;-4.663341045E-1
6.310369246E1;-9.300196767E-1;-4.980636835E-1;-3.563382924E-1
6.311372446E1;-8.293429017E-1;-3.103065789E-1;-6.414025277E-2
6.312375646E1;-5.096163154E-1;-1.746182591E-1;1.851880699E-1
6.313378846E1;-1.738518625E-1;3.068216331E-2;3.184361458E-1
6.314382046E1;8.681616932E-2;1.524524093E-1;4.553026259E-1
6.315385246E1;9.135126323E-2;-1.241384447E-1;5.410422683E-1
6.316388446E1;-2.231567055E-1;-5.040610433E-1;5.059530139E-1
6.317391646E1;-8.864856958E-1;-9.513559937E-1;3.702116609E-1
6.318394746E1;-1.531936765E0;-1.087632895E0;2.290423065E-1
6.319397946E1;-1.981650710E0;-4.264281094E-1;6.274067611E-2
6.320401146E1;-2.048543215E0;2.516555786E-1;-2.201012820E-1
6.321404346E1;-1.530654430E0;6.434017420E-1;-4.475653470E-1
6.322407546E1;-7.011539340E-1;7.593061924E-1;-4.762786329E-1
6.323410746E1;1.522568315E-1;5.321907997E-1;-3.048890531E-1
6.324413946E1;9.601971507E-1;-6.841823924E-3;-1.168650910E-1
6.325417146E1;1.434296608E0;-4.973095357E-1;-6.996815652E-2
6.326420246E1;1.510267496E0;-4.412595332E-1;-1.429413632E-2
6.327423446E1;1.231065989E0;-1.713713259E-1;2.111749351E-1
6.328426646E1;8.927417994E-1;3.499343991E-1;4.536175430E-1
6.329429846E1;8.126091361E-1;8.155593276E-1;5.925397277E-1
6.330433046E1;8.386214375E-1;8.007249832E-1;7.851685882E-1
6.331436246E1;1.008032322E0;4.680011272E-1;9.007545710E-1
6.332439396E1;1.287581444E0;3.096144497E-1;8.346526027E-1
6.333442596E1;1.506227255E0;2.239059508E-1;6.854469180E-1
6.334445796E1;1.665060043E0;1.541159451E-1;4.636686444E-1
6.335448896E1;1.724422693E0;1.947768182E-1;2.728661895E-1
6.336452096E1;1.683854938E0;3.366783261E-1;2.216105610E-1
6.337455296E1;1.686792612E0;5.060593486E-1;2.113544494E-1
6.338458496E1;1.773630261E0;6.430010796E-1;1.070692614E-1
6.339461696E1;1.888260245E0;8.037580252E-1;-6.754568219E-2
6.340464896E1;1.900424957E0;9.906477332E-1;-2.897566259E-1
6.341468096E1;1.790277719E0;1.185778022E0;-5.170497298E-1
6.342471296E1;1.580261111E0;1.286252379E0;-6.423018575E-1
6.343474396E1;1.307771564E0;1.340114832E0;-6.375537515E-1
6.344477596E1;1.002841353E0;1.454125047E0;-5.557518601E-1
6.345480796E1;8.249008656E-1;1.435915232E0;-4.467145801E-1
6.346483996E1;8.096036315E-1;1.289661884E0;-3.288212121E-1
6.347487196E1;9.774432778E-1;1.084357381E0;-2.231195420E-1
6.348490396E1;1.214075089E0;8.531854153E-1;-1.282882988E-1
6.349493596E1;1.407772064E0;6.112098098E-1;-3.208347037E-2
6.350496796E1;1.516212940E0;4.022077024E-1;8.858946711E-2
6.351499896E1;1.523877740E0;2.905083299E-1;2.112549245E-1
6.352503096E1;1.427641988E0;3.184783161E-1;3.456861079E-1
6.353506296E1;1.181468964E0;5.537896156E-1;4.889511168E-1
6.354509496E1;8.206570745E-1;8.435239196E-1;6.089031100E-1
6.355512696E1;5.029115677E-1;1.083606958E0;7.042714357E-1
6.356515896E1;4.207257926E-1;1.157870531E0;7.513417602E-1
6.357519096E1;5.036038756E-1;1.069576025E0;6.858662963E-1
6.358522296E1;6.106505394E-1;8.171885014E-1;5.700111985E-1
6.359525496E1;6.189867854E-1;5.794097185E-1;4.458724856E-1
6.360528596E1;5.264022946E-1;5.676438808E-1;2.746008039E-1
6.361531796E1;3.976807892E-1;5.281449556E-1;1.523262858E-1
6.362534996E1;3.862508237E-1;2.370778173E-1;8.984874934E-2
6.363538196E1;4.552248120E-1;-1.308690459E-1;4.738118500E-2
6.364541396E1;4.892980456E-1;-3.709880114E-1;-5.393154174E-2
6.365544596E1;3.917994499E-1;-4.102190435E-1;-1.469192654E-1
6.366547796E1;1.797054410E-1;-1.562758833E-1;-1.933730394E-1
6.367550996E1;-3.246008977E-2;2.750883102E-1;-1.757104248E-1
6.368554096E1;-1.410084069E-1;6.615455151E-1;-1.291308999E-1
6.369557296E1;-1.470465958E-1;8.985868096E-1;-9.097339213E-2
6.370560496E1;-1.173388138E-1;9.702540040E-1;-5.548353121E-2
6.371563696E1;-1.396153718E-1;9.528238773E-1;-3.283654153E-2
6.372566896E1;-2.196266651E-1;8.767589927E-1;-4.472855479E-2
6.373570096E1;-3.322461247E-1;8.273376226E-1;-1.286788434E-1
6.374573296E1;-3.918499053E-1;7.930316925E-1;-2.985430062E-1
6.375576496E1;-4.322532415E-1;6.281372905E-1;-4.823093712E-1
6.376579696E1;-5.386336446E-1;3.850655556E-1;-6.493347287E-1
6.377582796E1;-7.039722800E-1;1.189039201E-1;-7.942889929E-1
6.378585996E1;-8.657730818E-1;-4.035401344E-1;-8.962146044E-1
6.379589196E1;-1.060835838E0;-1.222358823E0;-1.001639247E0
6.380592396E1;-1.264536977E0;-1.971644282E0;-1.098560214E0
6.381595596E1;-1.375669003E0;-2.463648319E0;-1.201075673E0
6.382598796E1;-1.403398752E0;-2.663696527E0;-1.287235141E0
6.383601996E1;-1.375505328E0;-2.645357132E0;-1.316247106E0
6.384605196E1;-1.330850840E0;-2.516601801E0;-1.302255630E0
6.385608396E1;-1.262809157E0;-2.349405527E0;-1.183223248E0
6.386611496E1;-1.173825979E0;-2.146837711E0;-9.658068419E-1
6.387614696E1;-1.064156771E0;-1.976388097E0;-6.601017714E-1
6.388617896E1;-9.657840133E-1;-1.816603303E0;-3.392665684E-1
6.389621096E1;-1.010498524E0;-1.339359760E0;1.513440348E-2
6.390624296E1;-1.220272064E0;-6.068118215E-1;3.175342679E-1
6.391627496E1;-1.489116549E0;2.066501528E-1;5.112591982E-1
6.392630696E1;-1.773518682E0;9.320179224E-1;6.065026522E-1
6.393633896E1;-1.994399905E0;1.424112797E0;7.035576105E-1
6.394636996E1;-2.098837852E0;1.651471734E0;7.180129886E-1
6.395640196E1;-2.058766127E0;1.446685791E0;6.208587885E-1
6.396643396E1;-1.954349995E0;9.481946826E-1;4.788012505E-1
6.397646596E1;-1.845714808E0;4.005800486E-1;2.867013216E-1
6.398649796E1;-1.709557533E0;-1.890329719E-1;1.031414941E-1
6.399652996E1;-1.570479631E0;-5.654053092E-1;4.105228931E-2
6.400656196E1;-1.439344168E0;-9.137704372E-1;1.046655998E-1
6.401659396E1;-1.278443694E0;-1.336710215E0;1.648740917E-1
6.402662496E1;-1.029532194E0;-1.836152196E0;2.253267020E-1
6.403665696E1;-7.194278240E-1;-2.231043816E0;2.629108429E-1
6.404668896E1;-4.086984098E-1;-2.400017023E0;1.919319630E-1
6.405672096E1;-2.204323709E-1;-2.184466124E0;7.201460749E-2
6.406675296E1;-1.598630399E-1;-1.561764717E0;-1.501616277E-2
6.407678496E1;-1.350868493E-1;-1.013158679E0;-1.038078144E-1
6.408681696E1;3.754864261E-2;-4.605947137E-1;-1.991422176E-1
6.409684896E1;4.006496072E-1;1.460810900E-1;-3.107942045E-1
6.410688096E1;7.302391529E-1;4.699285626E-1;-4.541867077E-1
6.411691196E1;9.242046475E-1;5.252439976E-1;-5.506655574E-1
6.412694396E1;1.029995918E0;4.760736227E-1;-5.358473063E-1
6.413697596E1;1.023495197E0;4.445165098E-1;-4.145312309E-1
6.414700796E1;9.605859518E-1;5.602770448E-1;-2.961741984E-1
6.415703996E1;6.935025454E-1;7.645798922E-1;-2.808176279E-1
6.416707196E1;2.464539558E-1;7.780911326E-1;-4.083968699E-1
6.417710396E1;-3.413222134E-1;5.781220794E-1;-5.232588053E-1
6.418713596E1;-7.834541202E-1;1.272972226E-1;-6.278153658E-1
6.419716696E1;-1.025664330E0;-2.385657281E-1;-6.031622291E-1
6.420719896E1;-9.951229692E-1;-2.086297870E-1;-2.840990722E-1
6.421723096E1;-7.785914540E-1;1.394017227E-2;1.008739173E-1
6.422726296E1;-4.347548783E-1;8.098961413E-2;3.267695606E-1
6.423729496E1;-5.920334160E-2;2.144581825E-1;4.625700116E-1
6.424732696E1;1.733569801E-1;4.617831707E-1;5.714051723E-1
6.425735896E1;3.045972586E-1;5.098150969E-1;6.258020997E-1
6.426739096E1;1.345104873E-1;3.200737536E-1;5.139987469E-1
6.427742196E1;-2.857991755E-1;-3.477434069E-2;3.660025895E-1
6.428745396E1;-7.739766836E-1;-2.718952596E-1;2.032017857E-1
6.429748596E1;-1.414746881E0;-4.634138346E-1;2.827578224E-2
6.430751796E1;-1.773349881E0;-2.465007901E-1;-7.911859453E-2
6.431755062E1;-1.579414010E0;-4.879010096E-2;-3.210161626E-1
6.432758262E1;-1.209699631E0;2.277092077E-2;-6.212098002E-1
6.433761462E1;-6.223044991E-1;4.578436166E-2;-7.742180228E-1
6.434764662E1;7.659127563E-2;-1.269375682E-1;-6.923547387E-1
6.435767862E1;8.738458157E-1;-3.962739706E-1;-4.258801639E-1
6.436770962E1;1.392610908E0;-7.415736318E-1;-1.077938303E-1
6.437774162E1;1.544470191E0;-1.003774881E0;1.860915869E-1
6.438777362E1;1.394316792E0;-9.850910306E-1;3.839345872E-1
6.439780562E1;1.212169409E0;-6.108436584E-1;5.452686548E-1
6.440783762E1;1.114104390E0;-9.304281324E-2;7.059575319E-1
6.441786962E1;1.086007833E0;5.938880518E-2;8.670790195E-1
6.442790163E1;1.095735908E0;-1.757680997E-2;1.041629076E0
6.443793362E1;1.212814093E0;-4.171010852E-2;1.062426448E0
6.444796562E1;1.374774933E0;-7.334726863E-3;9.009613395E-1
6.445799662E1;1.507926583E0;3.138686996E-3;6.217073202E-1
6.446802862E1;1.557884574E0;-3.816321492E-2;3.685070276E-1
6.447806062E1;1.563581347E0;1.535996795E-3;2.056307644E-1
6.448809262E1;1.615710855E0;2.008247972E-1;1.452764273E-1
6.449812462E1;1.725318074E0;4.318114221E-1;1.353753209E-1
6.450815662E1;1.864571810E0;6.159520745E-1;1.105674058E-1
6.451818862E1;1.947788239E0;7.443805933E-1;4.460170493E-2
6.452822062E1;1.907289982E0;8.261193037E-1;-8.839083463E-2
6.453825162E1;1.752460957E0;9.003400207E-1;-2.570762634E-1
6.454828362E1;1.492255449E0;9.641245008E-1;-3.552806079E-1
6.455831562E1;1.167583346E0;1.155536294E0;-4.393491447E-1
6.456834762E1;8.996242285E-1;1.442940235E0;-4.872392714E-1
6.457837962E1;7.985506058E-1;1.604992032E0;-4.758454561E-1
6.458841162E1;8.493872285E-1;1.589695215E0;-3.942821622E-1
6.459844363E1;1.008601665E0;1.410198450E0;-3.002363443E-1
6.460847562E1;1.172246218E0;1.036771178E0;-1.616290212E-1
6.461850762E1;1.293098330E0;7.326796651E-1;-4.229284357E-3
6.462853862E1;1.325894594E0;5.541305542E-1;1.617773324E-1
6.463857063E1;1.220172405E0;4.854233861E-1;3.573068976E-1
6.464860262E1;1.027320504E0;5.197749734E-1;4.923604131E-1
6.465863462E1;7.816952467E-1;7.168012261E-1;5.457477570E-1
6.466866662E1;5.441376567E-1;9.683089256E-1;5.670522451E-1
6.467869862E1;4.307180941E-1;1.172806144E0;5.885114670E-1
6.468873062E1;4.671141803E-1;1.159274220E0;5.993540883E-1
6.469876262E1;5.618768930E-1;9.796282649E-1;5.577363372E-1
6.470879362E1;5.866962075E-1;8.006560206E-1;4.795992672E-1
6.471882562E1;4.764626324E-1;7.604739666E-1;3.688804507E-1
6.472885762E1;3.477877378E-1;6.420679092E-1;3.105718493E-1
6.473888962E1;3.303778470E-1;3.464674056E-1;2.635318935E-1
6.474892162E1;3.805924356E-1;-1.602874137E-3;1.897022873E-1
6.475895362E1;3.840356469E-1;-1.952391863E-1;1.115574166E-1
6.476898562E1;2.872183025E-1;-8.302370459E-2;5.047774687E-2
6.477901762E1;1.316217929E-1;2.212752104E-1;5.916936323E-3
6.478904963E1;1.124668028E-2;5.456808209E-1;-2.208607504E-3
6.479908062E1;-2.442636155E-2;7.230484486E-1;1.432908978E-2
6.480911263E1;-3.295591474E-2;8.372316360E-1;5.682370067E-2
6.481914462E1;-4.575160518E-2;9.921221733E-1;1.005115286E-1
6.482917662E1;-7.103575021E-2;1.113731265E0;1.149530709E-1
6.483920862E1;-1.083644778E-1;1.166141748E0;5.914892256E-2
6.484924062E1;-1.521011740E-1;1.093862295E0;-5.137167126E-2
6.485927262E1;-2.024586350E-1;8.963564634E-1;-2.241538316E-1
6.486930462E1;-2.495340407E-1;7.589898109E-1;-3.818886578E-1
6.487933662E1;-3.158355355E-1;6.635528207E-1;-4.819337726E-1
6.488936762E1;-4.181559086E-1;4.744922221E-1;-5.464709997E-1
6.489939962E1;-5.934191346E-1;1.880679280E-1;-5.842007995E-1
6.490943162E1;-7.381601930E-1;-2.061989009E-1;-5.803396106E-1
6.491946362E1;-8.290091157E-1;-6.562169790E-1;-5.605680346E-1
6.492949562E1;-9.156134129E-1;-1.381112218E0;-5.948281288E-1
6.493952762E1;-1.037838459E0;-2.086272001E0;-7.631042600E-1
6.494955962E1;-1.147323132E0;-2.517357111E0;-9.701350331E-1
6.495959163E1;-1.213986635E0;-2.530624866E0;-1.156048417E0
6.496962262E1;-1.277285457E0;-2.228597403E0;-1.244180918E0
6.497965462E1;-1.316306353E0;-1.897349238E0;-1.161661267E0
6.498968662E1;-1.301419973E0;-1.751613021E0;-8.968198895E-1
6.499971863E1;-1.161978126E0;-1.879208326E0;-5.323101282E-1
6.500975062E1;-9.524108171E-1;-2.015125990E0;-2.443641573E-1
6.501978262E1;-9.455417395E-1;-1.820602775E0;-5.530982465E-2
6.502981462E1;-1.116599202E0;-1.348502517E0;1.426622272E-1
6.503984662E1;-1.383548617E0;-4.873789549E-1;3.111225963E-1
6.504987862E1;-1.646035194E0;3.938933015E-1;4.400614202E-1
6.505990962E1;-1.804649353E0;1.011663914E0;5.051411390E-1
6.506994162E1;-1.840680957E0;1.189217806E0;4.784768224E-1
6.507997362E1;-1.740159392E0;9.245297313E-1;3.641763628E-1
6.509000562E1;-1.565846086E0;3.677461445E-1;2.297492474E-1
6.510003762E1;-1.410203695E0;-1.054267287E-1;2.233427577E-2
6.511006962E1;-1.298632741E0;-3.921598792E-1;-2.074292153E-1
6.512010162E1;-1.168733120E0;-6.744182110E-1;-3.623700738E-1
6.513013362E1;-1.041790605E0;-9.476730227E-1;-3.673852980E-1
6.514016462E1;-9.040508270E-1;-1.098623872E0;-2.476226687E-1
6.515019662E1;-8.080176115E-1;-1.093382120E0;-1.088582873E-1
6.516022862E1;-7.418260574E-1;-1.005930305E0;2.249015123E-2
6.517026063E1;-6.686365604E-1;-9.418441057E-1;6.487765163E-2
6.518029262E1;-5.322225094E-1;-9.914686084E-1;7.792314142E-2
6.519032462E1;-3.300330341E-1;-1.162575245E0;1.809870824E-2
6.520035662E1;-1.106447652E-1;-1.314632773E0;-1.205055043E-1
6.521038862E1;9.452603757E-2;-1.264240980E0;-2.659331858E-1
6.522042062E1;2.770495117E-1;-1.031186104E0;-4.133282304E-1
6.523045162E1;4.312701225E-1;-7.369595170E-1;-4.651414752E-1
6.524048362E1;5.620235801E-1;-4.025159776E-1;-4.579938352E-1
6.525051562E1;6.149031520E-1;-1.667368114E-1;-3.543234468E-1
