"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
6.457993140E1;3.885688305E0;1.367528915E0;-1.325784802E0
6.459766248E1;3.317763090E0;1.284146309E0;-1.450598955E0
6.461538593E1;2.696380854E0;1.427145004E0;-1.089483976E0
6.463311042E1;2.009914160E0;1.495894432E0;-1.271866918E0
6.465083399E1;5.717397928E-1;7.147073746E-1;-2.198420048E0
6.466855652E1;-6.605618000E-1;-8.465232849E-1;-2.783356190E0
6.468627955E1;5.496938229E-1;-1.280755043E0;-3.153180599E0
6.470400074E1;2.003283262E0;-1.281824112E0;-4.519009590E0
6.472172260E1;2.000593662E0;-3.303080559E0;-5.381220818E0
6.473944861E1;4.021386147E0;-3.035362244E0;-4.491240501E0
6.475717176E1;7.583441734E0;-2.488427162E0;-5.520064354E0
6.477489661E1;7.925734520E0;-3.546047211E0;-7.300652504E0
6.479261994E1;5.492455959E0;-4.676900864E0;-7.757197857E0
6.481033875E1;6.583643436E0;-5.805090904E0;-6.340559959E0
6.482806690E1;7.522169590E0;-5.152346611E0;-6.572163105E0
6.484579340E1;4.943573952E0;-3.913334846E0;-4.170456886E0
6.486351368E1;2.259587288E0;-3.416462898E0;-3.409610271E0
6.488122852E1;3.130626678E-1;-2.870306969E0;3.066526651E0
6.489895936E1;-1.591150045E0;-4.087902069E0;7.412124634E0
6.491667664E1;-1.810840607E0;-6.034502983E0;-4.247806072E0
6.493441016E1;-7.812995911E-1;-6.498734474E0;-1.296580553E0
6.495213099E1;-2.487458229E0;-6.430990219E0;5.282494426E-1
6.496985358E1;-3.303289175E0;-3.978773117E0;2.048970222E0
6.498757740E1;-2.114701509E0;-7.254009247E-1;1.981505513E0
6.500530482E1;3.524508476E-1;7.440319061E-1;1.180983424E0
6.502302460E1;3.368063450E0;1.252183914E0;5.495550632E-1
6.504074787E1;5.575573921E0;1.644860744E0;2.574163437E0
6.505845600E1;6.229446888E0;2.494702816E0;3.964634418E0
6.507619031E1;4.085402012E0;3.644706726E0;4.617611885E0
6.509391785E1;1.457747579E0;5.849910259E0;6.158493042E0
6.511164435E1;-9.104251862E-1;6.775428772E0;6.664868355E0
6.512936487E1;-3.663377762E-1;6.865299225E0;6.509187698E0
6.514708527E1;1.219167709E0;6.829349518E0;5.706224442E0
6.516480109E1;1.373257279E0;6.739283562E0;4.033631325E0
6.518253083E1;1.123229265E0;5.659631729E0;1.324351549E0
6.520026301E1;2.048364878E0;3.564029694E0;-1.695199013E0
6.521798084E1;1.331308603E0;-4.157266617E-1;-6.558647633E0
6.523570765E1;-1.678888559E0;-5.947583199E0;-1.237230110E1
6.525342420E1;-4.361571312E0;-9.746586800E0;-1.140435886E1
6.527115302E1;-2.788348198E0;-7.273221016E0;-7.300195694E0
6.528887562E1;2.213175774E0;-6.478185654E-1;-5.315397263E0
6.530660041E1;1.919603109E0;3.517748356E0;-7.161978722E0
6.532432563E1;-1.595657587E0;1.461182594E0;-6.576753139E0
6.534204480E1;-4.278795242E0;-7.576545715E0;5.145847321E0
6.535976935E1;-9.068648815E-1;-7.801237106E0;1.544842339E1
6.537748835E1;-3.095112324E0;-5.046742439E0;-2.142157793E0
6.539520081E1;-5.676832199E0;2.287131786E0;4.855692387E0
6.541294141E1;3.957350254E-1;7.603754044E0;3.955269337E0
6.543066321E1;9.287370682E0;3.225178242E0;1.112207127E1
6.544838630E1;9.225898743E0;-4.464701653E0;8.981779099E0
6.546610993E1;6.873691559E0;-6.026890755E0;-2.713494539E0
6.548382288E1;4.957571983E0;-3.274217606E0;-5.197205067E0
6.550155701E1;2.258746862E0;7.506074905E-1;1.909905910E0
6.551928040E1;-1.461620331E-1;2.697414398E0;2.200628042E0
6.553700641E1;-1.761142373E0;2.696824551E0;1.302087903E-1
6.555472223E1;-1.296576262E0;2.650409698E0;-1.286308527E0
6.557244788E1;5.381008983E-1;2.585199356E0;-1.111759543E0
6.559017273E1;2.606668234E0;2.024054050E0;-5.677176118E-1
6.560789850E1;3.730631113E0;1.076558113E0;-3.577749431E-1
6.562561182E1;3.418998241E0;8.185176849E-1;-6.696134210E-1
6.564334406E1;2.441364527E0;1.226654053E0;-9.437841773E-1
6.566106428E1;1.218774080E0;1.273958206E0;-2.163908482E0
6.567879078E1;2.061208487E-1;3.349828720E-1;-3.450098515E0
6.569651453E1;6.296238899E-1;-7.210826874E-1;-3.694641590E0
6.571423591E1;1.943628550E0;-9.617290497E-1;-4.628430367E0
6.573195984E1;2.460773230E0;-1.877813339E0;-5.472336292E0
6.574968665E1;2.736452579E0;-3.309390068E0;-5.203884125E0
6.576740607E1;4.484416962E0;-3.191694260E0;-5.145639420E0
6.578513050E1;6.004467487E0;-3.124383926E0;-5.883868694E0
6.580285285E1;4.847678185E0;-3.165260315E0;-6.925653458E0
6.582057825E1;2.426049232E0;-3.379760742E0;-8.163913727E0
6.583829017E1;4.640347481E0;-4.992958069E0;-6.779088974E0
6.585602173E1;7.860499382E0;-5.278805733E0;-6.843576431E0
6.587374860E1;5.557362556E0;-3.986484528E0;-5.314212799E0
6.589146949E1;3.245437622E0;-2.720698357E0;-9.503254890E-1
6.590919196E1;3.000396729E0;-2.945381165E0;7.926194668E0
6.592691755E1;-7.216759920E-1;-6.909001350E0;-1.139461756E0
6.594464191E1;1.244616508E-2;-8.240415573E0;-2.794315577E0
6.596236561E1;-6.178028584E-1;-8.102230072E0;-2.631313205E-1
6.598007758E1;-2.920441628E0;-5.925580978E0;1.525192738E0
6.599781366E1;-3.457044125E0;-2.380732536E0;2.481628895E0
6.601553602E1;-2.572305202E0;-5.090265274E-1;1.883205652E0
6.603325910E1;-3.241112232E-1;4.686040878E-1;1.301465750E0
6.605098157E1;3.248923063E0;1.730220795E0;1.634616256E0
6.606870643E1;5.872829437E0;2.501406193E0;3.274449110E0
6.608642835E1;5.565408707E0;3.879305363E0;4.934572697E0
6.610415113E1;3.249481678E0;5.774982452E0;6.417132854E0
6.612187635E1;3.892434835E-1;7.538866997E0;7.342864990E0
6.613959968E1;-1.371292353E0;7.106401443E0;7.377641678E0
6.615732160E1;-2.313466072E-1;6.715793610E0;6.531371117E0
6.617504682E1;7.719384432E-1;6.600028992E0;5.088361263E0
6.619276545E1;7.854535580E-1;6.052216530E0;2.488702774E0
6.621049354E1;1.654371738E0;4.284316063E0;-1.156082153E0
6.622821430E1;1.698301911E0;7.396745682E-1;-6.197651386E0
6.624594538E1;-5.951907635E-1;-4.011384010E0;-1.144777393E1
6.626365729E1;-4.797522068E0;-8.480982780E0;-1.057169533E1
6.628138782E1;-4.244946480E0;-8.660022736E0;-7.801290512E0
6.629911066E1;6.126807928E-1;-3.491080284E0;-4.679073334E0
6.631683777E1;1.325098276E0;2.166964531E0;-5.101341248E0
6.633456049E1;-9.349529743E-1;3.516846180E0;-6.951758385E0
6.635228113E1;-3.553142071E0;-5.949963570E0;-1.011232615E0
6.637000159E1;-3.506405592E0;-1.064953613E1;9.850510597E0
6.638772638E1;-6.447694302E-1;-4.901244164E0;2.160829544E0
6.640545081E1;-4.983936787E0;3.078675747E0;8.429026604E0
6.642317005E1;-2.737220049E0;7.275795937E0;-2.314663410E0
6.644089802E1;9.185729980E0;4.458739281E0;1.154162502E1
6.645861121E1;1.397015858E1;-2.928689957E0;1.192367935E1
6.647633326E1;1.030995274E1;-6.630955696E0;-2.086661577E0
6.649405799E1;5.687328339E0;-6.161062241E0;-7.524106979E0
6.651178394E1;2.725682735E0;-8.218669891E-2;6.726070642E-1
6.652951044E1;5.154268742E-1;3.186356544E0;3.653372526E0
6.654723987E1;-1.927319407E0;3.187399864E0;5.907280445E-1
6.656496082E1;-2.726340294E0;2.873925209E0;-9.546043873E-1
6.658268433E1;-1.386078596E0;2.562532902E0;-7.829642892E-1
6.660040772E1;9.816882610E-1;2.073917389E0;-4.538199306E-2
6.661813221E1;2.698072433E0;1.476960182E0;-3.485306501E-1
6.663585779E1;2.705171108E0;8.467178345E-1;-1.108819366E0
6.665357892E1;2.411478996E0;9.424848557E-1;-1.359317064E0
6.667130237E1;1.989669800E0;1.405851364E0;-1.911827207E0
6.668902454E1;1.408000469E0;9.152507782E-1;-3.479745865E0
6.670674933E1;1.012076139E0;-1.582460403E-1;-4.132378578E0
6.672447272E1;1.431174278E0;-3.486623764E-1;-2.974910259E0
6.674219416E1;1.608509421E0;-6.613740921E-1;-3.109343529E0
6.675991834E1;2.201325893E0;-2.475689888E0;-4.948859215E0
6.677764295E1;3.851786137E0;-3.787125587E0;-4.636158943E0
6.679536658E1;5.252254486E0;-3.739711761E0;-5.418981552E0
6.681309260E1;5.816280365E0;-3.139732361E0;-6.595503807E0
6.683080945E1;5.463606834E0;-2.842624664E0;-7.726256847E0
6.684853431E1;5.001287937E0;-3.123959541E0;-8.579121590E0
6.686626008E1;5.570346832E0;-3.831085205E0;-7.023390770E0
6.688397168E1;5.475408554E0;-4.243116379E0;-5.452779770E0
6.690170685E1;3.537651777E0;-3.480697632E0;-2.779139519E0
6.691943055E1;3.635859013E0;-3.083244324E0;6.109856606E0
6.693715705E1;-7.442286015E-1;-6.925479889E0;2.328564405E0
6.695487824E1;-3.217546463E0;-8.204662323E0;-1.518034697E0
6.697258997E1;-2.967355251E0;-7.786560059E0;-8.001318574E-1
6.699032844E1;-3.876891136E0;-7.997457504E0;-4.252623320E-1
6.700803626E1;-3.511108398E0;-4.254120827E0;2.179556847E0
6.702576819E1;-2.197909117E0;-7.859458923E-1;2.162053108E0
6.704349451E1;-4.886472225E-1;6.838331223E-1;1.090511918E0
6.706122059E1;2.097435951E0;1.653935432E0;6.837055683E-1
6.707894538E1;4.043104649E0;2.099143505E0;2.063307762E0
6.709666498E1;5.777331352E0;2.748926163E0;4.209043026E0
6.711438794E1;4.012463570E0;3.701292038E0;5.205259323E0
6.713211146E1;1.669658065E0;5.612878799E0;6.758213997E0
6.714983588E1;-3.943302631E-1;7.148777485E0;7.510198593E0
6.716755921E1;-8.036937714E-1;6.776366234E0;7.141185760E0
6.718528083E1;1.080696106E0;6.635972500E0;6.243754387E0
6.720300098E1;2.073082209E0;6.602832794E0;4.423935890E0
6.722072889E1;2.335671186E0;5.532233715E0;1.199713707E0
6.723845148E1;2.904972553E0;3.012774944E0;-3.968435764E0
6.725617200E1;2.138979435E0;-2.066002846E0;-8.944260597E0
6.727389417E1;-2.689478397E0;-6.794348717E0;-1.290457535E1
6.729162238E1;-5.188166142E0;-8.893719673E0;-1.036804962E1
6.730934583E1;-1.829866052E0;-5.898976326E0;-6.720071793E0
6.732706830E1;-4.537439346E-2;-8.653249741E-1;-5.981894493E0
6.734479243E1;-8.876297474E-1;2.648884773E0;-4.782898903E0
6.736251618E1;-4.750473976E0;-6.314756393E0;-4.175081253E-1
6.738023932E1;-2.789523363E0;-7.117566109E0;7.680205345E0
6.739796180E1;-3.123013973E-1;-9.195442200E-1;3.582441092E0
6.741568635E1;-1.735411167E0;3.960274220E0;1.025290871E1
6.743340980E1;1.128709316E0;6.934703350E0;4.101726055E0
6.745113318E1;6.617435455E0;2.275981903E-1;6.035750866E0
6.746885773E1;9.753956795E0;-5.943948746E0;8.279563904E0
6.748658301E1;8.189082146E0;-6.364068031E0;-2.551926851E0
6.750429798E1;4.351680756E0;-2.832771301E0;-2.654074669E0
6.752202692E1;1.242877483E0;1.261178970E0;1.891887784E0
6.753975062E1;-1.031639099E0;2.493502140E0;2.031966448E0
6.755746992E1;-2.143835306E0;2.214034081E0;1.264399290E-1
6.757519184E1;-8.657276630E-1;2.196526527E0;1.678053737E-1
6.759291920E1;7.922917604E-1;1.796374321E0;4.168719053E-2
6.761064417E1;2.428566694E0;1.709148407E0;-2.899144292E-1
6.762836506E1;2.763484001E0;1.756795883E0;-6.035158038E-1
6.764609217E1;2.000274181E0;1.946031570E0;-9.503806233E-1
6.766380549E1;1.167348862E0;1.881048203E0;-1.642088175E0
6.768153632E1;1.439591527E0;1.464099884E0;-1.516440868E0
6.769926130E1;1.531976938E0;9.541244507E-1;-1.923397660E0
6.771696741E1;1.537729502E-1;-3.306102753E-1;-2.833832264E0
6.773470624E1;-9.516295195E-1;-1.793606758E0;-2.726081371E0
6.775241993E1;-7.718498707E-1;-2.574059486E0;-3.200010300E0
6.777015534E1;1.151250124E0;-3.383356094E0;-4.479577541E0
6.778787848E1;5.032212257E0;-3.051568031E0;-5.572579384E0
6.780560047E1;9.144922256E0;-2.470686913E0;-6.322160244E0
6.782332532E1;1.027865410E1;-4.065409660E0;-6.678079605E0
6.784104865E1;6.931982994E0;-4.182867050E0;-8.297267914E0
6.785877112E1;4.074867725E0;-3.873978615E0;-8.398601532E0
6.787649079E1;4.774008751E0;-3.892793655E0;-6.721337795E0
6.789422297E1;4.900270462E0;-3.353665352E0;-5.936949730E0
6.791194636E1;4.359513283E0;-2.230772972E0;-4.545472622E0
6.792965534E1;3.387866259E0;-1.558941841E0;2.625907660E0
6.794738172E1;2.210508585E-1;-4.578146935E0;7.122409821E0
6.796511298E1;-4.004938126E0;-8.567964554E0;-2.728634119E0
6.798283454E1;-2.818712234E0;-8.637450218E0;-7.464869022E-1
6.800055970E1;-3.782326221E0;-7.894629478E0;-9.597868919E-1
6.801828302E1;-4.488418579E0;-5.240241051E0;2.264789581E0
6.803600525E1;-3.245041370E0;-1.649664879E0;2.683255672E0
6.805372986E1;-1.311320424E0;2.884798050E-1;1.370594144E0
6.807145362E1;1.304106474E0;1.412474632E0;1.792509556E-1
6.808917200E1;3.379794359E0;2.117629528E0;1.208792567E0
6.810689905E1;5.562205315E0;2.998182297E0;3.522236109E0
6.812462256E1;4.622912884E0;4.070608616E0;4.941612244E0
6.814234699E1;2.427914143E0;6.216964722E0;6.011457920E0
6.816007068E1;-2.937635183E-1;7.614316463E0;7.423015594E0
6.817778907E1;-1.063807607E0;7.595851898E0;7.828060150E0
6.819551722E1;5.550023317E-1;7.640990734E0;7.163596153E0
6.821324091E1;1.301846504E0;7.531836987E0;5.483373642E0
6.823096424E1;1.165536165E0;5.931009769E0;2.017241478E0
6.824868000E1;2.734351635E0;2.921011925E0;-3.179824829E0
6.826641102E1;3.194126129E0;-2.855221748E0;-9.279374123E0
6.828412720E1;-1.727596998E0;-7.485116005E0;-1.054416656E1
6.830186200E1;-5.502418041E0;-7.591617584E0;-1.145115376E1
6.831958185E1;-2.851105452E0;-4.681746483E0;-6.479139328E0
6.833730463E1;8.151456118E-1;-1.349042892E0;-3.095125437E0
6.835502845E1;-5.048017502E-1;1.816576958E0;-5.451336861E0
6.837273401E1;-4.285807133E0;-2.289937973E0;-3.654767275E0
6.839047815E1;-7.749050617E0;-9.609549522E0;6.502975941E0
6.840819300E1;-3.245102882E0;-5.804620743E0;7.549698353E0
6.842592212E1;-4.270028591E0;-2.196602821E0;-1.949388981E-1
6.844364564E1;-2.632036209E0;2.660363197E0;6.156981468E0
6.846136432E1;5.028681755E0;5.907565594E0;6.260401726E0
6.847909430E1;1.217727566E1;1.626160145E0;1.055314922E1
6.849680738E1;1.000545406E1;-4.075986862E0;5.849114895E0
6.851453614E1;5.178011894E0;-5.270646095E0;-4.076519966E0
6.853226276E1;2.071011543E0;-2.095518112E0;-4.225195408E0
6.854998017E1;2.933495045E-1;1.712511063E0;1.830626488E0
6.856771271E1;-1.473472357E0;3.039998531E0;2.263590813E0
6.858543317E1;-1.624024153E0;2.970004082E0;-8.089631796E-2
6.860315803E1;-1.251775622E-1;2.432164192E0;-2.459017038E-1
6.862087995E1;1.685501456E0;1.679903030E0;-1.465158910E-1
6.863860334E1;2.408874273E0;1.326964378E0;-1.136258468E-1
6.865633020E1;2.443298340E0;1.353420258E0;-5.451053977E-1
6.867405164E1;1.791044474E0;1.312911034E0;-1.350204825E0
6.869177668E1;1.437186360E0;1.223074913E0;-1.804210901E0
6.870949598E1;1.077696681E0;1.039696693E0;-2.637671471E0
6.872721344E1;1.034873724E-1;1.042242050E-1;-3.826654673E0
6.874494477E1;-8.210694790E-2;-9.302406311E-1;-3.099429131E0
6.876266730E1;7.275452614E-1;-4.320621490E-1;-3.001206875E0
6.878038978E1;1.175785661E0;-8.277521133E-1;-4.182918549E0
6.879811438E1;2.477667570E0;-2.125515938E0;-4.080356598E0
6.881583899E1;5.415188789E0;-2.777462006E0;-4.856078148E0
6.883356116E1;7.758461475E0;-2.897891045E0;-6.125859737E0
6.885128016E1;7.153690338E0;-3.007822990E0;-7.882077694E0
6.886901166E1;4.885392666E0;-4.205628395E0;-8.904893875E0
6.888673145E1;6.651738167E0;-5.931303024E0;-7.154399395E0
6.890444440E1;8.416489601E0;-5.448752403E0;-4.854297638E0
6.892217371E1;4.646507740E0;-4.458726883E0;-3.104737282E0
6.893989075E1;-5.776083469E-2;-2.950708389E0;-8.978232741E-1
6.895762830E1;-3.142504215E0;-2.672727585E0;6.707431793E0
6.897533759E1;-4.360864162E0;-5.853522301E0;-1.185674191E0
6.899307050E1;-9.160109758E-1;-7.378632545E0;-1.503840923E0
6.901079560E1;-1.336488366E0;-7.944123268E0;-8.998756409E-1
6.902851673E1;-2.752367496E0;-6.392303467E0;8.727338314E-1
6.904624433E1;-1.908360004E0;-2.329776764E0;2.313485146E0
6.906396461E1;-5.390707254E-1;1.828145981E-1;1.802872539E0
6.908168665E1;1.326446533E0;1.292513847E0;7.903077602E-1
6.909941297E1;3.112544298E0;1.550799370E0;1.546481490E0
6.911713618E1;4.974150658E0;2.033684731E0;3.488187790E0
6.913486084E1;4.115702629E0;2.862101555E0;4.686730385E0
6.915257166E1;1.900689125E0;4.740488529E0;5.782268047E0
6.917030396E1;-4.520596266E-1;6.578853130E0;6.792208672E0
6.918803040E1;-1.088549376E0;7.053622246E0;7.555506706E0
6.920575355E1;3.098973036E-1;7.173967838E0;7.256561756E0
6.922347528E1;1.061707497E0;6.835847855E0;6.145165443E0
6.924119642E1;8.055059910E-1;6.048887253E0;3.441948175E0
6.925892560E1;1.215276003E0;4.587959290E0;-7.494263649E-1
6.927664856E1;2.094300032E0;1.050611496E0;-7.979899406E0
6.929437073E1;-3.458099365E-1;-4.466215134E0;-1.039920235E1
6.931209674E1;-4.771733284E0;-8.359573364E0;-1.041060448E1
6.932980695E1;-5.405657291E0;-6.633358002E0;-8.420940399E0
6.934753724E1;-8.651046753E-1;-1.802316666E0;-4.917657375E0
6.936526368E1;1.081641674E0;2.080998898E0;-3.745124817E0
6.938298517E1;-1.270951033E0;3.093358040E0;-5.363444328E0
6.940071149E1;-6.920520782E0;-6.254888535E0;-6.174666882E-1
6.941843494E1;-5.956439018E0;-1.007437038E1;1.092233467E1
6.943616492E1;-1.260840654E0;-5.858626366E0;3.378740788E0
6.945388080E1;-2.401793242E0;-1.319857597E0;3.956298828E0
6.947160077E1;1.219054341E0;5.778312683E0;6.472113609E0
6.948932844E1;9.340440750E0;6.236078262E0;9.334045410E0
6.950705237E1;1.057868862E1;-1.771073341E0;8.990213394E0
6.952477363E1;7.270640373E0;-6.215981483E0;-2.354388237E-1
6.954249909E1;4.041244984E0;-5.490490913E0;-5.665542603E0
6.956022571E1;1.813573122E0;-3.465108871E-1;9.862530231E-1
6.957794812E1;1.576292515E-2;2.752408028E0;3.087999582E0
6.959566950E1;-2.034139156E0;2.893642902E0;7.602866888E-1
6.961339423E1;-1.954231381E0;2.810984612E0;-5.596579313E-1
6.963111640E1;-5.102103949E-1;2.578111649E0;-5.846737027E-1
6.964883991E1;1.393833041E0;2.135332584E0;-4.017381966E-1
6.966656312E1;2.875674009E0;1.563143730E0;-6.170386076E-1
6.968427936E1;3.219333172E0;9.634742737E-1;-1.257631779E0
6.970199781E1;3.089304686E0;1.012761116E0;-1.459794283E0
6.971972553E1;2.626664162E0;1.564929008E0;-1.625916958E0
6.973745588E1;1.687260509E0;1.729721546E0;-2.153670549E0
6.975517469E1;2.083889246E-1;7.116527557E-1;-2.388104439E0
6.977289222E1;-7.028290033E-1;-9.685955048E-1;-3.461508512E0
6.979062732E1;5.512919426E-1;-1.073499680E0;-4.414728165E0
6.980835096E1;2.023758411E0;-1.330523491E0;-4.796340942E0
6.982607422E1;3.010201454E0;-2.890894890E0;-4.279405594E0
6.984379786E1;4.497090816E0;-2.909518242E0;-3.689433098E0
6.986152350E1;5.796891212E0;-3.324217796E0;-4.953986168E0
6.987924756E1;3.285960197E0;-3.334785461E0;-6.542475224E0
6.989696228E1;2.258322954E0;-3.313255310E0;-7.896854401E0
6.991468873E1;6.116682529E0;-4.443142891E0;-6.148821831E0
6.993241517E1;8.053880692E0;-4.531931877E0;-6.340305328E0
6.995013947E1;3.624714375E0;-3.540639877E0;-4.421676159E0
6.996786500E1;1.020242453E0;-3.291981697E0;-2.853509426E0
6.998558552E1;1.415043473E0;-3.366968155E0;3.916590214E0
7.000330604E1;-8.504831791E-2;-6.074917793E0;4.619779587E0
7.002103235E1;-3.704689741E-1;-7.210663795E0;-2.741569281E0
7.003875562E1;-7.435458899E-1;-6.720553398E0;-9.280843139E-1
7.005648114E1;-2.883367062E0;-5.848039627E0;6.954458356E-1
7.007419880E1;-4.011419296E0;-3.349014282E0;1.717759728E0
7.009192621E1;-3.180410862E0;-4.468345642E-1;2.199976683E0
7.010964973E1;-1.078543305E0;1.035854340E0;1.006760120E0
7.012736774E1;2.266847610E0;1.710065842E0;9.217419624E-1
7.014509626E1;3.969198227E0;2.113944054E0;2.747741222E0
7.016282129E1;5.286929131E0;2.846558094E0;4.302082539E0
7.018054627E1;3.759438753E0;3.597937107E0;5.294819832E0
7.019826203E1;1.313867211E0;5.299915314E0;6.449048042E0
7.021598951E1;-1.053470850E0;6.347771645E0;6.846345425E0
7.023371400E1;-1.145977139E0;6.224494934E0;6.916565895E0
7.025143854E1;9.969782829E-2;6.048427105E0;6.024616241E0
7.026916474E1;5.401791334E-1;5.904054642E0;4.526286125E0
7.028688404E1;7.982034683E-1;5.539097786E0;1.751707792E0
7.030460468E1;2.088960409E0;4.248703957E0;-1.435786724E0
7.032233118E1;2.312265158E0;1.288895607E0;-5.447317123E0
7.034004285E1;-7.128512859E-2;-2.838547707E0;-1.116331005E1
7.035777710E1;-4.144543648E0;-7.576211929E0;-1.042114449E1
7.037550190E1;-4.134095192E0;-1.017691994E1;-7.879504204E0
7.039322321E1;-6.795274019E-1;-4.948356628E0;-5.090631008E0
7.041094800E1;3.647204638E-1;1.963642120E0;-5.793426037E0
7.042866712E1;-2.269155264E0;3.828389168E0;-4.395222187E0
7.044639844E1;-6.678611755E0;-4.414125443E0;1.812663078E-1
7.046411945E1;-4.906137466E0;-7.761028290E0;1.098868179E1
7.048184333E1;-1.858973503E-1;-4.562003136E0;7.191445351E0
7.049956116E1;-4.796648026E0;-3.181117058E0;-1.573024511E0
7.051728425E1;-4.498958588E-2;5.953949928E0;7.916938782E0
7.053501197E1;8.300651550E0;6.678645134E0;7.637273788E0
7.055273615E1;1.073284340E1;-1.644340515E0;8.450504303E0
7.057045197E1;7.475099564E0;-5.931385040E0;2.357580900E0
7.058817811E1;6.742596626E0;-4.686945915E0;-3.864778042E0
7.060590558E1;2.554882526E0;-7.554206848E-1;-9.101164341E-1
7.062363093E1;-4.380135536E-1;2.140708447E0;1.984596848E0
7.064135346E1;-2.425623417E0;2.788982391E0;2.516378164E-1
7.065907587E1;-1.674941778E0;2.588690758E0;-1.307865381E-1
7.067679993E1;1.717189550E-1;2.125118256E0;-5.168291330E-1
7.069452717E1;2.152853251E0;1.835594177E0;-5.644402504E-1
7.071224842E1;3.154145718E0;1.529975891E0;-9.303995371E-1
7.072995771E1;2.934721470E0;1.208342552E0;-1.236074567E0
7.074769739E1;2.242480516E0;1.437399864E0;-1.171508193E0
7.076541779E1;1.546775341E0;1.745124817E0;-1.531145334E0
7.078313831E1;7.104368806E-1;1.250819206E0;-2.361097097E0
7.080086304E1;-2.154363394E-1;-1.210212708E-3;-2.819030523E0
7.081858820E1;1.172560453E-1;-3.891563416E-1;-3.237908363E0
7.083631159E1;1.754131079E0;-2.979688644E-1;-3.878745556E0
7.085403620E1;2.514686108E0;-2.047023773E0;-4.697098732E0
7.087175379E1;3.035833836E0;-2.700986862E0;-4.495082855E0
7.088948182E1;5.540270329E0;-2.698209763E0;-4.831850052E0
7.090720148E1;6.797714710E0;-3.538332939E0;-6.651942253E0
7.092493213E1;4.535810471E0;-3.694947243E0;-8.218574524E0
7.094265247E1;4.982377529E0;-4.469696045E0;-6.947522163E0
7.096037580E1;7.583129883E0;-4.353770256E0;-6.689548016E0
7.097810236E1;7.057296276E0;-2.821329117E0;-5.039842606E0
7.099581214E1;3.147516251E0;-2.551195145E0;-3.641106129E0
7.101354920E1;7.712723017E-1;-1.794958115E0;8.038185835E-1
7.103126880E1;-1.374979377E0;-2.939012527E0;7.950787067E0
7.104899073E1;-3.072519779E0;-6.555920601E0;-1.659248710E0
7.106671662E1;-7.071710825E-1;-8.361303329E0;-9.844892025E-1
7.108443763E1;-1.548351169E0;-8.292335510E0;-1.583999991E-1
7.110216199E1;-3.829594612E0;-6.689677238E0;1.307702541E0
7.111988733E1;-3.964073896E0;-2.866208076E0;2.232008696E0
7.113760993E1;-2.361439228E0;3.901977539E-1;1.143922925E0
7.115533326E1;5.723760128E-1;1.647593021E0;-2.989504337E-1
7.117305726E1;2.899773836E0;1.475960732E0;1.012755275E0
7.119078095E1;5.152312756E0;1.538350105E0;3.341266155E0
7.120850422E1;3.972864866E0;2.441296577E0;5.104503632E0
7.122622895E1;1.286578178E0;3.963777065E0;5.934950352E0
7.124395044E1;-1.168467641E0;5.743783474E0;6.483977795E0
7.126166340E1;-2.116563082E0;6.322597980E0;7.365050793E0
7.127940241E1;-1.975095272E-1;6.940869331E0;7.011356831E0
7.129712281E1;1.281751871E0;7.222161293E0;5.944854259E0
7.131484498E1;1.143902540E0;6.785671234E0;3.242618799E0
7.133256873E1;1.648334384E0;5.380454063E0;5.907559395E-2
7.135028486E1;3.391362190E0;2.480780125E0;-4.000049591E0
7.136801587E1;1.114027977E0;-3.010571480E0;-9.213792801E0
7.138573914E1;-4.781275749E0;-8.374367714E0;-1.263981247E1
7.140345960E1;-5.347925186E0;-1.082075500E1;-8.363132477E0
7.142118128E1;3.492227793E-1;-5.491209030E0;-4.137823582E0
7.143890949E1;1.485069036E0;1.163823128E0;-3.957616329E0
7.145663019E1;-2.127686739E-1;4.686679840E0;-4.342927456E0
7.147435169E1;-2.910013676E0;-2.449506760E0;9.912271500E-1
7.149207959E1;-3.895217896E0;-5.508662224E0;1.048436737E1
7.150980243E1;-6.691790581E0;-5.155321121E0;-7.002198696E-1
7.152753461E1;-6.663881779E0;-2.647342682E-1;2.779109001E0
7.154524445E1;1.018600583E0;6.178126335E0;5.654895306E0
7.156297272E1;9.675899506E0;2.630591393E0;8.434387207E0
7.158069739E1;1.078734779E1;-4.269038200E0;9.869555473E0
7.159842225E1;6.647079945E0;-5.357842445E0;-7.433340549E-1
7.161614490E1;3.072856426E0;-3.946865082E0;-5.919821262E0
7.163386878E1;3.255835772E-1;-1.428041458E-1;2.012336493E0
7.165157435E1;-1.788071156E0;1.854013443E0;2.869129181E0
7.166931476E1;-2.524349213E0;2.682758331E0;8.371982574E-1
7.168703840E1;-1.952003002E0;2.594895363E0;-4.386200905E-1
7.170475818E1;1.883743405E-1;2.356090546E0;-3.550192118E-1
7.172248524E1;2.548407316E0;1.759930611E0;8.129084110E-2
7.174019733E1;3.457232714E0;1.012959480E0;-2.457770705E-1
7.175793512E1;2.693358421E0;1.008675575E0;-1.157139778E0
7.177565680E1;1.637315273E0;1.787774086E0;-1.425656796E0
7.179337452E1;1.147865653E0;1.844145298E0;-1.786844254E0
7.181110303E1;1.050597548E0;1.090832710E0;-2.721277237E0
7.182883112E1;5.482193232E-1;1.067495346E-1;-4.090283871E0
