"Time (s)";"X (rad/s)";"Y (rad/s)";"Z (rad/s)"
4.389867305E2;-3.536950350E0;-5.124472380E-1;-9.491701722E-1
4.389966925E2;-3.916317463E0;-1.411518175E-2;-1.156304717E0
4.390066545E2;-3.923265457E0;1.532640308E-1;-1.399897575E0
4.390166165E2;-3.657086134E0;-8.940187842E-2;-1.623983622E0
4.390265785E2;-3.306316614E0;-4.647729993E-1;-1.832977295E0
4.390365405E2;-3.020198584E0;-8.933483362E-1;-1.862661362E0
4.390465025E2;-2.776445389E0;-8.761678934E-1;-1.697087765E0
4.390564635E2;-2.606331825E0;-4.309866428E-1;-1.487635493E0
4.390664255E2;-2.456509829E0;3.245992362E-1;-1.224871755E0
4.390763875E2;-2.280074358E0;1.299096942E0;-1.076923847E0
4.390863495E2;-2.123036146E0;2.449627399E0;-1.202861547E0
4.390963115E2;-1.868644595E0;3.547929049E0;-1.387862325E0
4.391062735E2;-1.308557153E0;3.481237888E0;-1.446073771E0
4.391162355E2;-5.510451794E-1;1.420506954E0;-1.608222127E0
4.391261975E2;-5.203212500E-1;-1.199991941E0;-1.898778796E0
4.391361595E2;-1.302031755E0;-2.861176014E0;-2.098903179E0
4.391461215E2;-2.292753935E0;-2.894187450E0;-2.138314962E0
4.391560835E2;-2.722592354E0;-1.786956429E0;-1.883478642E0
4.391660455E2;-2.674896479E0;-9.109133482E-1;-1.625361681E0
4.391760075E2;-2.476624250E0;-5.627990365E-1;-1.443280578E0
4.391859695E2;-2.299199820E0;-6.663215756E-1;-1.253146410E0
4.391959305E2;-2.239879131E0;-1.288370848E0;-1.077163458E0
4.392058925E2;-2.184189796E0;-1.994970441E0;-9.771425128E-1
4.392158545E2;-1.999174237E0;-2.496944189E0;-9.438769221E-1
4.392258165E2;-1.760606766E0;-2.792322636E0;-9.175144434E-1
4.392357785E2;-1.491047025E0;-2.801895380E0;-9.056348801E-1
4.392457405E2;-1.190722466E0;-2.672743559E0;-8.646185398E-1
4.392557025E2;-8.585548401E-1;-2.367250919E0;-7.751280665E-1
4.392656645E2;-5.087065101E-1;-1.957348466E0;-6.648988128E-1
4.392756265E2;-1.602225453E-1;-1.569068432E0;-5.655221343E-1
4.392855885E2;1.879843622E-1;-1.184765100E0;-4.470856786E-1
4.392955505E2;5.236247182E-1;-8.353658319E-1;-3.010911942E-1
4.393055125E2;8.404202461E-1;-6.313042045E-1;-1.452655494E-1
4.393154745E2;1.152100325E0;-5.696464181E-1;2.310028300E-2
4.393254365E2;1.470313907E0;-5.779975057E-1;1.844706088E-1
4.393353985E2;1.796104789E0;-5.800561309E-1;3.560285270E-1
4.393453595E2;2.109495163E0;-5.989892483E-1;5.600401163E-1
4.393553215E2;2.376542091E0;-7.582846284E-1;7.602376342E-1
4.393652835E2;2.568193913E0;-9.857571721E-1;9.440905452E-1
4.393752455E2;2.597400904E0;-1.234431982E0;1.088815808E0
4.393852075E2;2.355759382E0;-1.339588284E0;1.105476141E0
4.393951695E2;1.699825525E0;-1.105233788E0;9.749749303E-1
4.394051315E2;6.651772857E-1;-3.953008056E-1;7.360444069E-1
4.394150935E2;-2.542300522E-1;4.469537139E-1;4.469396174E-1
4.394250555E2;-8.267108798E-1;4.074939489E-1;1.609148383E-1
4.394350175E2;-1.105487585E0;-7.442795634E-1;-4.086142406E-2
4.394449795E2;-1.217980981E0;-1.796971083E0;-1.392720938E-1
4.394549415E2;-1.239572287E0;-2.195288181E0;-1.186070293E-1
4.394649035E2;-1.072287202E0;-2.040336370E0;-8.517423272E-2
4.394748655E2;-7.973025441E-1;-1.599383712E0;-4.208802059E-2
4.394848265E2;-4.961774647E-1;-8.800551295E-1;-2.044103481E-2
4.394947885E2;-1.233016253E-1;1.178696454E-1;-9.092824906E-2
4.395047505E2;2.695129216E-1;1.212032199E0;-2.267635167E-1
4.395147125E2;7.356356382E-1;2.286326408E0;-1.227037013E-1
4.395246745E2;1.311253786E0;2.860321045E0;3.593665957E-1
4.395346365E2;1.608226657E0;2.795857668E0;1.168645024E0
4.395445985E2;1.104113460E0;2.132052898E0;1.420921803E0
4.395545605E2;-3.396188617E-1;1.139017582E0;3.149474859E-1
4.395645225E2;-9.108425379E-1;-9.598073363E-2;-1.024417728E-1
4.395744845E2;-6.474940181E-1;-1.188191533E0;5.438565463E-2
4.395844465E2;-1.681423932E-1;-1.325886846E0;1.375236213E-1
4.395944085E2;3.182719946E-1;-8.609697819E-1;2.308833897E-1
4.396043705E2;6.926856637E-1;-8.159030676E-1;3.501061201E-1
4.396143325E2;1.109724164E0;-1.017593384E0;4.892592132E-1
4.396242945E2;1.467894673E0;-1.006761312E0;5.776419044E-1
4.396342555E2;1.684568167E0;-5.562359691E-1;6.888589263E-1
4.396442175E2;1.904112220E0;-1.672917604E-1;8.047895432E-1
4.396541795E2;2.063122272E0;7.227449119E-2;1.003234148E0
4.396641415E2;2.129480124E0;4.390164614E-1;1.252612233E0
4.396741035E2;2.042872667E0;7.586895227E-1;1.411331058E0
4.396840655E2;1.890315771E0;8.905391097E-1;1.317034841E0
4.396940275E2;2.394543648E0;1.673427701E0;8.770204186E-1
4.397039895E2;2.854822874E0;2.835822344E0;3.287417889E-1
4.397139515E2;2.930716038E0;3.296367884E0;1.979619265E-2
4.397239135E2;2.567329645E0;2.855550766E0;-1.938401014E-1
4.397338755E2;1.927634716E0;1.785769224E0;-2.419407815E-1
4.397438375E2;1.341893315E0;6.039643884E-1;-1.425677985E-1
4.397537995E2;1.006248474E0;-3.116154671E-1;-8.636364341E-2
4.397637615E2;8.736729026E-1;-8.019170165E-1;-6.575614214E-2
4.397737225E2;8.024666309E-1;-9.206594229E-1;1.368115842E-2
4.397836845E2;6.855671406E-1;-8.057501316E-1;1.290010512E-1
4.397936465E2;4.970802963E-1;-6.087334752E-1;2.201434672E-1
4.398036085E2;3.338357210E-1;-4.008092880E-1;2.731220424E-1
4.398135705E2;4.689576030E-1;-2.375015058E-2;2.802028656E-1
4.398235325E2;1.016916037E0;6.905406713E-1;3.465191722E-1
4.398334945E2;1.560787082E0;1.014932036E0;4.182836413E-1
4.398434565E2;1.822664738E0;9.184865355E-1;3.391787410E-1
4.398534185E2;1.959671855E0;8.098670840E-1;2.777707875E-1
4.398633805E2;2.172711849E0;8.124592304E-1;3.112616539E-1
4.398733425E2;2.343665361E0;8.766243458E-1;3.087476194E-1
4.398833045E2;2.333511829E0;8.633683920E-1;2.989418507E-1
4.398932665E2;2.157463312E0;7.748313546E-1;3.173581362E-1
4.399032285E2;1.846063256E0;6.706507802E-1;3.738761246E-1
4.399131905E2;1.499374270E0;5.888329148E-1;4.534833133E-1
4.399231515E2;1.257953763E0;5.065143108E-1;5.427696109E-1
4.399331135E2;1.144002676E0;4.339296222E-1;6.140440702E-1
4.399430755E2;1.104612470E0;5.013037324E-1;6.572453976E-1
4.399530375E2;1.059842110E0;6.792601347E-1;6.794162393E-1
4.399629985E2;9.879401326E-1;8.546828628E-1;6.783313155E-1
4.399729605E2;9.390295744E-1;9.002503753E-1;6.734737158E-1
4.399829225E2;9.420942664E-1;7.961031199E-1;6.621567607E-1
4.399928845E2;9.410282373E-1;5.440642238E-1;6.263465881E-1
4.400028465E2;9.401020408E-1;2.356962711E-1;5.801599622E-1
4.400128085E2;8.856399059E-1;-8.506044000E-2;5.802220106E-1
4.400227705E2;7.245217562E-1;-3.967010677E-1;5.917751789E-1
4.400327325E2;5.086243749E-1;-5.838115811E-1;5.590638518E-1
4.400426945E2;3.283559978E-1;-5.771376491E-1;4.767428637E-1
4.400526565E2;2.375043929E-1;-4.086818099E-1;3.243112266E-1
4.400626185E2;2.323566526E-1;-1.262984574E-1;1.090603098E-1
4.400725795E2;2.118258029E-1;1.743439287E-1;-1.181571335E-1
4.400825415E2;5.164729059E-2;3.772605360E-1;-3.184492290E-1
4.400925035E2;-2.000664324E-1;3.758251071E-1;-4.408707321E-1
4.401024655E2;-4.723492265E-1;1.165075302E-1;-4.741040170E-1
4.401124275E2;-9.305221438E-1;-3.065768778E-1;-4.284955263E-1
4.401223895E2;-1.533658385E0;-7.405176163E-1;-3.850920796E-1
4.401323515E2;-2.057664633E0;-1.132106662E0;-4.338548183E-1
4.401423135E2;-2.318958759E0;-1.431158543E0;-5.832538605E-1
4.401522755E2;-2.615407228E0;-1.412930250E0;-7.736791968E-1
4.401622375E2;-3.138332367E0;-9.384487867E-1;-9.598664641E-1
4.401721995E2;-3.634976625E0;-3.332534730E-1;-1.100709319E0
4.401821615E2;-3.844005585E0;7.545229048E-2;-1.240679383E0
4.401921235E2;-3.725093365E0;1.393380612E-1;-1.413174987E0
4.402020855E2;-3.419974804E0;5.787644535E-3;-1.628480315E0
4.402120475E2;-3.138953447E0;-2.047988921E-1;-1.742551208E0
4.402220085E2;-2.832453251E0;-9.701408446E-2;-1.626439095E0
4.402319705E2;-2.578484535E0;4.568523169E-1;-1.401399612E0
4.402419325E2;-2.403093100E0;1.071131110E0;-1.202108502E0
4.402518945E2;-2.163756847E0;1.811146140E0;-1.055371523E0
4.402618565E2;-1.918327093E0;2.492655993E0;-1.068955660E0
4.402718185E2;-1.644857287E0;2.955728769E0;-1.170523047E0
4.402817805E2;-1.261580825E0;2.435287237E0;-1.287075639E0
4.402917425E2;-7.895494103E-1;5.077286363E-1;-1.422442079E0
4.403017045E2;-7.714564204E-1;-1.508921504E0;-1.600280166E0
4.403116665E2;-1.416562438E0;-2.750082016E0;-1.630680442E0
4.403216285E2;-2.243769169E0;-2.551963091E0;-1.559066057E0
4.403315905E2;-2.651235342E0;-1.364428639E0;-1.408478141E0
4.403415525E2;-2.539532661E0;-2.840680182E-1;-1.256074071E0
4.403515145E2;-2.255828857E0;8.189503849E-2;-1.170879602E0
4.403614765E2;-2.032582283E0;-4.268274829E-2;-1.046907783E0
4.403714375E2;-1.914265275E0;-6.426053047E-1;-8.924641013E-1
4.403813995E2;-1.876994848E0;-1.391184330E0;-7.590947151E-1
4.403913615E2;-1.805226684E0;-1.878463984E0;-7.285474539E-1
4.404013235E2;-1.617167354E0;-2.153627157E0;-8.169779778E-1
4.404112855E2;-1.393323302E0;-2.347902775E0;-9.142347574E-1
4.404212475E2;-1.181636691E0;-2.417955875E0;-9.662221074E-1
4.404312095E2;-8.809802532E-1;-2.309726000E0;-9.608749747E-1
4.404411715E2;-5.412607789E-1;-2.013370275E0;-8.469036222E-1
4.404511335E2;-1.534911841E-1;-1.464446068E0;-6.809505820E-1
4.404610955E2;2.189015150E-1;-9.315926433E-1;-5.234013796E-1
4.404710575E2;5.375066996E-1;-5.565220714E-1;-3.585234582E-1
4.404810195E2;7.975286841E-1;-3.568681180E-1;-1.543080509E-1
4.404909815E2;1.017194986E0;-3.253453672E-1;3.631728888E-2
4.405009435E2;1.234758854E0;-5.129176974E-1;1.825316995E-1
4.405109055E2;1.463974714E0;-6.906142235E-1;3.825366795E-1
4.405208665E2;1.725622773E0;-7.415964007E-1;6.392001510E-1
4.405308285E2;1.985997915E0;-8.302962184E-1;8.895040154E-1
4.405407905E2;2.225361347E0;-9.829497337E-1;1.120974422E0
4.405507525E2;2.427160263E0;-1.151951075E0;1.303354621E0
4.405607145E2;2.447807074E0;-1.238885045E0;1.383407712E0
4.405706765E2;1.893133998E0;-1.143498898E0;1.288903356E0
4.405806385E2;6.005941629E-1;-5.564199686E-1;1.103913784E0
4.405906005E2;-4.551606774E-1;3.601367474E-1;6.780534983E-1
4.406005625E2;-8.379002810E-1;5.506049991E-1;1.481281817E-1
4.406105245E2;-9.588815570E-1;-4.283985794E-1;-3.459257483E-1
4.406204865E2;-1.040523052E0;-1.516109586E0;-4.860693812E-1
4.406304485E2;-1.146752238E0;-1.783788919E0;-4.650620818E-1
4.406404105E2;-1.098223448E0;-1.343136549E0;-4.326927364E-1
4.406503725E2;-8.627374172E-1;-8.735671043E-1;-3.376301527E-1
4.406603345E2;-6.702983975E-1;-3.056153059E-1;-1.345795840E-1
4.406702955E2;-4.919028282E-1;5.590678453E-1;1.215129048E-1
4.406802575E2;-1.447539032E-1;1.455195904E0;4.597841203E-1
4.406902195E2;1.019570753E-1;2.046940565E0;7.692333460E-1
4.407001815E2;-5.232302547E-1;2.443126202E0;5.409522653E-1
4.407101435E2;-9.950094819E-1;1.743699908E0;-1.524371356E-1
4.407201055E2;-3.296527863E-1;1.291881502E-1;-5.107092261E-1
4.407300675E2;2.465316951E-1;-4.404066205E-1;-5.848889351E-1
4.407400295E2;6.805238724E-1;-2.147429436E-1;-6.009585261E-1
4.407499915E2;9.378765821E-1;-2.059230804E-1;-4.378164411E-1
4.407599535E2;9.014088511E-1;-9.961845279E-1;-1.274538338E-1
4.407699155E2;6.869364977E-1;-1.137382388E0;3.313600719E-1
4.407798775E2;5.915116668E-1;-4.385993481E-1;7.810738683E-1
4.407898395E2;7.305774093E-1;4.181656539E-1;1.110460281E0
4.407998015E2;1.107544303E0;1.006819725E0;1.224558234E0
4.408097635E2;1.812208772E0;1.560797691E0;1.374385238E0
4.408197245E2;2.539179325E0;1.687089562E0;1.803237796E0
4.408296865E2;2.916321278E0;1.692283273E0;2.277134418E0
4.408396485E2;2.927532196E0;1.305727243E0;2.180651188E0
4.408496105E2;3.537315845E0;1.259091258E0;1.454930544E0
4.408595725E2;3.895744562E0;2.223539114E0;8.987696767E-1
4.408695345E2;3.535425425E0;2.614448309E0;5.252520442E-1
4.408794965E2;2.747648716E0;2.086625576E0;3.089028597E-1
4.408894585E2;1.911751390E0;1.155632138E0;3.840913475E-1
4.408994205E2;1.257358789E0;2.701405622E-2;5.311158895E-1
4.409093825E2;9.563524127E-1;-8.830029964E-1;4.461735487E-1
4.409193445E2;8.866204619E-1;-1.433377266E0;3.636586368E-1
4.409293065E2;8.667562008E-1;-1.721202850E0;2.768284082E-1
4.409392685E2;8.182418346E-1;-1.841127753E0;2.340894341E-1
4.409492305E2;7.623963952E-1;-1.832216859E0;2.398136407E-1
4.409591925E2;7.109956741E-1;-1.563202262E0;1.433287561E-1
4.409691555E2;6.980220675E-1;-8.996604681E-1;-6.559222937E-2
4.409791165E2;8.316811919E-1;2.705445588E-1;-2.443283200E-1
4.409890785E2;1.128121376E0;1.478289366E0;-3.608970344E-1
4.409990405E2;1.395037532E0;2.233560562E0;-4.020131230E-1
4.410090025E2;1.554937243E0;2.588861227E0;-3.683731258E-1
4.410189645E2;1.680256844E0;2.575384378E0;-2.788991034E-1
4.410289265E2;1.821285367E0;2.270986557E0;-1.743481904E-1
4.410388885E2;1.965188742E0;1.801127434E0;-8.374714851E-2
4.410488505E2;2.029264450E0;1.215371490E0;5.006843805E-2
4.410588125E2;1.939513445E0;5.598379374E-1;2.763090432E-1
4.410687745E2;1.704061270E0;6.880879402E-2;5.113580823E-1
4.410787365E2;1.437825322E0;-3.357550502E-2;7.189829946E-1
4.410886985E2;1.253152132E0;2.010830790E-1;8.687312603E-1
4.410986605E2;1.157126904E0;5.666638613E-1;9.385613203E-1
4.411086225E2;1.118788838E0;7.974768281E-1;9.836893678E-1
4.411185845E2;1.095969796E0;8.577082157E-1;1.017763257E0
4.411285465E2;1.039899945E0;8.309757113E-1;9.948040843E-1
4.411385075E2;9.638201594E-1;7.374790907E-1;9.547323585E-1
4.411484695E2;8.980992436E-1;5.431202650E-1;9.051304460E-1
4.411584315E2;8.391075730E-1;2.888366580E-1;8.341386318E-1
4.411683935E2;7.779608369E-1;1.632078737E-1;6.938372254E-1
4.411783555E2;6.975617409E-1;2.246636003E-1;5.015745759E-1
4.411883175E2;5.624656677E-1;3.892035484E-1;3.303328454E-1
4.411982795E2;3.724506497E-1;5.755019188E-1;2.055321783E-1
4.412082415E2;2.044925243E-1;6.902444959E-1;1.037608162E-1
4.412182035E2;1.394932419E-1;7.009212971E-1;1.590970531E-2
4.412281655E2;1.799157709E-1;5.503435135E-1;-9.023644030E-2
4.412381275E2;2.738706470E-1;3.002559543E-1;-1.547503918E-1
4.412480895E2;2.338039130E-1;1.016701534E-1;-1.461856663E-1
4.412580515E2;-1.445537657E-1;1.281969994E-1;-1.107284501E-1
4.412680135E2;-7.794162035E-1;2.830116153E-1;-6.029377133E-2
4.412779755E2;-1.351148963E0;2.544670403E-1;-8.126296848E-2
4.412879375E2;-1.801545978E0;4.234833643E-3;-2.064685524E-1
4.412978985E2;-2.111665249E0;-4.831919372E-1;-3.882004023E-1
4.413078605E2;-2.235325575E0;-1.054228306E0;-5.447790623E-1
4.413178225E2;-2.753069639E0;-7.484073639E-1;-6.757888198E-1
4.413277845E2;-3.380346775E0;2.371758036E-2;-8.890020251E-1
4.413377465E2;-3.784978390E0;6.186330318E-1;-1.110313416E0
4.413477085E2;-3.866798639E0;7.781569362E-1;-1.311913371E0
4.413576705E2;-3.685562372E0;5.307565928E-1;-1.531046748E0
4.413676325E2;-3.293487787E0;-3.312359750E-2;-1.775938988E0
4.413775945E2;-2.913682699E0;-4.431066811E-1;-1.863032937E0
4.413875565E2;-2.683262110E0;-6.103326678E-1;-1.783490539E0
4.413975185E2;-2.540347815E0;-3.988046348E-1;-1.702541947E0
4.414074805E2;-2.425465584E0;8.865132183E-2;-1.614518642E0
4.414174425E2;-2.276464462E0;7.748643160E-1;-1.447359562E0
4.414274045E2;-2.074041843E0;1.539368868E0;-1.333357930E0
4.414373665E2;-1.872753024E0;2.475220680E0;-1.351206660E0
4.414473285E2;-1.661009908E0;3.357322931E0;-1.456694365E0
4.414572905E2;-1.254090309E0;2.913137436E0;-1.515031457E0
4.414672515E2;-5.622713566E-1;5.852273703E-1;-1.693387032E0
4.414772135E2;-3.983169794E-1;-2.073233604E0;-2.028547049E0
4.414871755E2;-1.182647228E0;-3.171593428E0;-2.079209805E0
4.414971375E2;-2.003836155E0;-2.341676950E0;-1.967822433E0
4.415070995E2;-2.220174789E0;-1.151090145E0;-1.747707844E0
4.415170615E2;-2.054593325E0;-4.006809890E-1;-1.513700604E0
4.415270235E2;-1.860451341E0;-3.639392257E-1;-1.357569337E0
4.415369855E2;-1.748868465E0;-8.920033574E-1;-1.199002981E0
4.415469475E2;-1.691219449E0;-1.546254158E0;-1.056823134E0
4.415569095E2;-1.672552705E0;-2.338257313E0;-9.710399508E-1
4.415668715E2;-1.632034302E0;-2.972256184E0;-8.810805082E-1
4.415768335E2;-1.487831473E0;-3.226404905E0;-8.401606083E-1
4.415867955E2;-1.290214777E0;-3.188729048E0;-8.292709589E-1
4.415967575E2;-1.007263422E0;-2.994614124E0;-7.558277845E-1
4.416067195E2;-6.507524252E-1;-2.672472477E0;-6.552811861E-1
4.416166815E2;-2.371742725E-1;-2.226969242E0;-5.427032113E-1
4.416266425E2;1.407671571E-1;-1.769690275E0;-4.327903092E-1
4.416366045E2;4.972286522E-1;-1.358708620E0;-3.381903172E-1
4.416465665E2;8.686581254E-1;-1.106650591E0;-2.436590195E-1
4.416565285E2;1.251757860E0;-1.021850348E0;-1.300801933E-1
4.416664905E2;1.596082211E0;-1.107336521E0;2.234555967E-2
4.416764525E2;1.885283828E0;-1.259709001E0;2.465590239E-1
4.416864145E2;2.172074556E0;-1.388005972E0;4.555186331E-1
4.416963765E2;2.444415569E0;-1.460567713E0;6.137498617E-1
4.417063385E2;2.678791523E0;-1.414263010E0;7.435272932E-1
4.417163005E2;2.827747583E0;-1.306043625E0;8.310734630E-1
4.417262625E2;2.769164801E0;-1.160198808E0;9.037809372E-1
4.417362245E2;2.400490046E0;-6.656841040E-1;9.516081810E-1
4.417461865E2;1.557720661E0;-1.859641448E-2;9.397381544E-1
4.417561485E2;2.211878896E-1;4.189772606E-1;7.834807038E-1
4.417661105E2;-9.965209365E-1;1.388449520E-1;3.585714996E-1
4.417760725E2;-1.551622391E0;-8.738852143E-1;-2.008495033E-1
4.417860345E2;-1.574216962E0;-1.815368295E0;-5.805963278E-1
4.417959955E2;-1.430414319E0;-2.004488230E0;-6.717756391E-1
4.418059575E2;-1.157987595E0;-1.669581175E0;-6.041707397E-1
4.418159195E2;-8.968253136E-1;-1.233490825E0;-5.506078005E-1
4.418258815E2;-6.724880338E-1;-4.893679321E-1;-5.095046163E-1
4.418358435E2;-4.382945895E-1;5.631554127E-1;-4.168806076E-1
4.418458055E2;-8.872035891E-2;1.696789861E0;-2.715918422E-1
4.418557675E2;3.465429544E-1;2.522746325E0;5.125184730E-2
4.418657295E2;6.832317710E-1;2.714452744E0;5.065634847E-1
4.418756915E2;7.604019642E-1;1.965616465E0;9.262002110E-1
4.418856535E2;3.778252900E-1;3.710378706E-1;5.173120499E-1
4.418956155E2;-3.766282797E-1;-9.308127165E-1;3.239043057E-2
4.419055775E2;-8.126285076E-1;-1.884064794E0;-3.606452793E-2
4.419155395E2;-6.370497346E-1;-2.135540009E0;-2.019665986E-1
4.419255015E2;-3.551096618E-1;-1.271075606E0;-3.117260933E-1
4.419354635E2;-8.918586373E-2;-2.386812717E-1;-9.639277309E-2
4.419454255E2;3.498583436E-1;1.816129535E-1;1.421955675E-1
4.419553865E2;7.220396399E-1;1.839240938E-1;4.229468703E-1
4.419653483E2;9.486099482E-1;3.952986300E-1;6.358942389E-1
4.419753103E2;1.066967726E0;9.900986552E-1;7.384320498E-1
4.419852723E2;1.287259340E0;1.713210464E0;8.354150653E-1
4.419952343E2;1.663849473E0;2.391519547E0;8.976361156E-1
4.420051963E2;2.166615009E0;2.821965218E0;8.596463799E-1
4.420151583E2;2.833352804E0;2.809726000E0;6.212436557E-1
4.420251203E2;3.422842026E0;2.341967821E0;5.199673772E-1
4.420350823E2;3.606382370E0;1.968969464E0;5.960024595E-1
4.420450443E2;3.348685026E0;1.552237749E0;6.219003797E-1
4.420550063E2;2.715324163E0;1.031598687E0;6.257753372E-1
4.420649683E2;1.987531066E0;5.706166029E-1;5.624698400E-1
4.420749303E2;1.506773710E0;1.626685411E-1;5.146042705E-1
4.420848923E2;1.296078801E0;-1.593494415E-1;4.570283294E-1
4.420948543E2;1.234214544E0;-4.570009410E-1;3.923528194E-1
4.421048163E2;1.144476414E0;-6.432936192E-1;3.781254292E-1
4.421147783E2;9.532575607E-1;-6.807487011E-1;3.642105162E-1
4.421247393E2;7.526717186E-1;-6.704241633E-1;2.803387940E-1
4.421347013E2;6.198650002E-1;-4.389453828E-1;1.471070051E-1
4.421446633E2;6.631879807E-1;1.708548814E-1;3.400967922E-3
4.421546253E2;9.085938334E-1;1.262849212E0;-1.396264136E-1
4.421645873E2;1.267496228E0;2.502766848E0;-2.162873745E-1
4.421745493E2;1.562730789E0;3.272055387E0;-2.471169978E-1
4.421845113E2;1.726142645E0;3.436435938E0;-2.387416214E-1
4.421944733E2;1.804019809E0;3.232598305E0;-1.691731811E-1
4.422044353E2;1.857408404E0;2.912620306E0;-1.066821814E-2
4.422143973E2;1.876240373E0;2.504731178E0;2.145534307E-1
4.422243593E2;1.811415792E0;1.951177359E0;4.504154921E-1
4.422343213E2;1.682763219E0;1.309919238E0;6.980904937E-1
4.422442833E2;1.530844808E0;7.267953157E-1;9.488606453E-1
4.422542453E2;1.341300368E0;3.897354007E-1;1.142012119E0
4.422642073E2;1.131811857E0;3.448742032E-1;1.296808124E0
4.422741693E2;9.537170529E-1;4.792864025E-1;1.428035975E0
4.422841313E2;8.279666305E-1;6.119091511E-1;1.484718442E0
4.422940923E2;7.223559022E-1;7.007366419E-1;1.395160675E0
4.423040543E2;6.583295465E-1;7.115333676E-1;1.223626137E0
4.423140163E2;6.270051003E-1;7.113792300E-1;1.024958849E0
4.423239783E2;6.286104918E-1;7.004967928E-1;8.095873594E-1
4.423339403E2;6.482176185E-1;7.258090973E-1;5.782505870E-1
4.423439023E2;6.128540039E-1;7.506873012E-1;3.875533342E-1
4.423538643E2;4.781318605E-1;6.613500118E-1;2.516840398E-1
4.423638263E2;3.076053858E-1;5.041226149E-1;1.795693636E-1
4.423737883E2;2.301412821E-1;3.604098856E-1;1.317096800E-1
4.423837503E2;2.973096669E-1;2.292425781E-1;5.605087057E-2
4.423937123E2;4.658010602E-1;8.957667649E-2;-7.312323153E-2
4.424036743E2;5.564651489E-1;2.335557900E-2;-2.546120584E-1
4.424136363E2;3.872030079E-1;8.898691088E-2;-4.129067659E-1
4.424235983E2;5.077547953E-2;1.810918003E-1;-5.018829703E-1
4.424335603E2;-3.136542439E-1;1.640299112E-1;-5.425450206E-1
4.424435223E2;-8.285495639E-1;-7.683781534E-2;-5.593844056E-1
4.424534843E2;-1.415803790E0;-5.302963853E-1;-5.516272187E-1
4.424634453E2;-1.933128953E0;-1.153750420E0;-5.774750113E-1
4.424734073E2;-2.189170599E0;-1.614999294E0;-7.221446633E-1
4.424833693E2;-2.485047817E0;-1.274666309E0;-8.366941214E-1
4.424933313E2;-3.013884068E0;-3.646679521E-1;-8.918174505E-1
4.425032933E2;-3.429019928E0;4.015021920E-1;-1.031610489E0
4.425132553E2;-3.560763836E0;7.186603546E-1;-1.232725024E0
4.425232173E2;-3.362543106E0;6.235085726E-1;-1.475453258E0
4.425331793E2;-2.940233469E0;4.916636348E-1;-1.667740226E0
4.425431413E2;-2.593886852E0;3.358146548E-1;-1.661930084E0
4.425531033E2;-2.368201971E0;3.229567409E-1;-1.558862090E0
4.425630653E2;-2.282283783E0;6.414976716E-1;-1.467495680E0
4.425730273E2;-2.204782248E0;1.081139684E0;-1.365999222E0
4.425829893E2;-2.033481359E0;1.573030591E0;-1.224681020E0
4.425929513E2;-1.813282132E0;2.006418467E0;-1.178329825E0
4.426029133E2;-1.642058492E0;2.299143791E0;-1.175264001E0
4.426128753E2;-1.525972843E0;2.344506264E0;-1.111753821E0
